mean_count turtles with [standing?],mean_count turtles with [feeling-awkward? = true],min_count turtles with [standing?],min_count turtles with [feeling-awkward? = true],last_count turtles with [standing?],last_count turtles with [feeling-awkward? = true],sd_count turtles with [standing?],sd_count turtles with [feeling-awkward? = true],trend_count turtles with [standing?],trend_count turtles with [feeling-awkward? = true],max_count turtles with [standing?],max_count turtles with [feeling-awkward? = true],snap_10_count turtles with [standing?],snap_10_count turtles with [feeling-awkward? = true],snap_20_count turtles with [standing?],snap_20_count turtles with [feeling-awkward? = true],snap_30_count turtles with [standing?],snap_30_count turtles with [feeling-awkward? = true],snap_40_count turtles with [standing?],snap_40_count turtles with [feeling-awkward? = true]
149.16,28.32,12.0,12.0,119.0,28.0,98.38340510472283,15.70915656551936,-2.7648499399759916,-0.2468187274909978,352.0,128.0,217.0,25.0,25.0,17.0,69.0,22.0,184.0,28.0
162.26,49.04,32.0,23.0,157.0,47.0,67.22940130627373,14.438781111991414,1.26641056422569,-0.21560624249699933,322.0,88.0,194.0,72.0,151.0,61.0,214.0,53.0,119.0,40.0
117.88,33.92,40.0,19.0,56.0,39.0,68.33787822284212,13.44595106342426,2.1842977190876343,-0.04571428571428666,267.0,116.0,84.0,31.0,72.0,31.0,202.0,35.0,181.0,44.0
244.9,44.92,86.0,17.0,320.0,38.0,93.04735353571321,23.988197097739548,4.854021608643459,-1.0304921968787528,376.0,181.0,134.0,61.0,318.0,44.0,223.0,41.0,353.0,28.0
215.32,44.38,46.0,27.0,65.0,42.0,93.58449444218843,15.010516313571632,-3.6618487394958033,-0.33474189675870475,355.0,128.0,205.0,42.0,204.0,57.0,313.0,45.0,119.0,46.0
233.68,45.08,56.0,26.0,245.0,56.0,88.06848244406169,16.11190863926431,0.07519807923169235,0.0016326530612236875,360.0,125.0,180.0,43.0,182.0,40.0,326.0,29.0,101.0,64.0
242.8,58.4,46.0,32.0,349.0,40.0,75.98368245880162,13.281566172707194,0.7156782713085239,-0.0583913565426177,349.0,94.0,266.0,64.0,293.0,52.0,275.0,49.0,127.0,56.0
187.44,35.44,14.0,12.0,271.0,37.0,89.99136847498211,13.075412039396692,0.7274909963985589,-0.4321728691476598,354.0,93.0,239.0,45.0,25.0,22.0,211.0,32.0,206.0,32.0
275.0,27.4,47.0,12.0,279.0,31.0,101.10014836784366,15.26171681037228,5.299111644657864,-0.34112845138055337,388.0,124.0,194.0,34.0,352.0,21.0,286.0,27.0,385.0,15.0
202.4,66.72,114.0,46.0,240.0,69.0,43.83240810176872,17.97669602568837,2.739879951980793,-0.166530612244899,274.0,178.0,130.0,52.0,202.0,50.0,236.0,63.0,274.0,66.0
75.2,30.68,17.0,10.0,30.0,19.0,59.98199729918972,15.701515850388457,-2.5696998799519815,-0.7477551020408173,210.0,93.0,210.0,57.0,79.0,32.0,26.0,22.0,23.0,17.0
228.12,35.26,156.0,20.0,170.0,39.0,62.72531865204033,16.39122936207044,-3.775462184873951,-0.1672509003601447,353.0,143.0,306.0,31.0,210.0,35.0,173.0,42.0,189.0,35.0
270.48,25.88,151.0,6.0,372.0,21.0,83.77571008353196,21.06242151320688,1.910876350540213,-0.7360384153661474,394.0,154.0,321.0,28.0,159.0,16.0,215.0,19.0,387.0,13.0
141.48,34.72,32.0,19.0,37.0,23.0,75.8443775107951,13.195514389367322,-4.216278511404566,-0.36619447779111763,351.0,101.0,184.0,39.0,213.0,32.0,102.0,35.0,59.0,23.0
219.28,56.1,143.0,39.0,269.0,61.0,40.20748189081231,16.445364088398893,1.0271308523409366,-0.06900360144057675,273.0,153.0,163.0,49.0,171.0,51.0,270.0,52.0,188.0,61.0
180.04,47.74,128.0,23.0,171.0,51.0,30.39207791514098,20.71213171066658,-1.4934933973589466,-0.43375750300120264,270.0,157.0,186.0,42.0,217.0,39.0,155.0,40.0,159.0,45.0
101.12,23.12,10.0,9.0,188.0,30.0,84.36317680125613,13.684502183126721,4.445042016806723,-0.03649459783913655,246.0,103.0,96.0,31.0,16.0,12.0,78.0,32.0,246.0,18.0
148.16,56.64,44.0,37.0,300.0,63.0,65.16451795264045,9.670077559151219,1.7577911164465787,0.2922448979591834,300.0,76.0,208.0,47.0,86.0,43.0,166.0,71.0,140.0,63.0
146.9,27.52,26.0,16.0,164.0,20.0,50.63763422593912,7.993097021805753,-0.38199279711884815,-0.23135654261704708,250.0,59.0,234.0,30.0,125.0,29.0,159.0,26.0,124.0,18.0
159.1,28.64,10.0,10.0,10.0,10.0,93.69509058643361,17.322540229423634,-4.074285714285716,-0.6134933973589439,340.0,135.0,330.0,29.0,229.0,34.0,103.0,20.0,128.0,26.0
125.02,49.04,31.0,29.0,31.0,29.0,82.76677835943597,11.672120629945526,2.292004801920768,-0.16451380552220943,329.0,110.0,132.0,60.0,57.0,45.0,124.0,49.0,276.0,57.0
129.96,49.3,31.0,26.0,87.0,54.0,95.57676705141267,18.807711184511525,-5.2005762304921985,-0.4074429771908779,368.0,148.0,175.0,66.0,155.0,63.0,60.0,56.0,42.0,30.0
161.7,59.96,41.0,32.0,360.0,36.0,96.28670728610466,22.668886165844143,2.2747178871548606,-0.22981992797119,368.0,189.0,116.0,69.0,92.0,66.0,89.0,71.0,208.0,65.0
87.6,14.82,1.0,0.0,3.0,3.0,80.73016784325422,23.060520375741735,0.2771668667466973,-0.5569747899159678,236.0,165.0,36.0,20.0,105.0,20.0,226.0,8.0,5.0,3.0
312.22,35.4,257.0,18.0,302.0,34.0,25.534517814127607,14.36802004452944,-1.1736374549819966,-0.10016806722689145,370.0,127.0,338.0,27.0,316.0,30.0,336.0,34.0,273.0,38.0
74.22,26.56,23.0,14.0,124.0,21.0,41.299050836550705,12.445336475965602,2.1971188475390155,-0.019783913565426855,155.0,99.0,45.0,26.0,37.0,24.0,60.0,18.0,125.0,25.0
190.72,51.14,42.0,29.0,296.0,40.0,89.96978159359952,19.670292321162894,1.2066266506602612,-0.39956782713085315,349.0,160.0,56.0,29.0,228.0,52.0,276.0,40.0,64.0,31.0
132.04,44.74,36.0,28.0,201.0,37.0,68.42133000753493,10.68608440917439,3.546218487394958,-0.15054021608643514,254.0,81.0,47.0,38.0,176.0,54.0,94.0,48.0,230.0,28.0
182.02,63.7,59.0,36.0,260.0,73.0,60.14133021475332,18.320753259623363,-1.038511404561825,-0.37978391356542773,268.0,171.0,239.0,60.0,100.0,61.0,266.0,74.0,140.0,55.0
119.02,32.9,28.0,18.0,317.0,38.0,68.12708418830209,16.752611736681533,3.2703481392557023,-0.2500360144057636,319.0,140.0,31.0,28.0,130.0,26.0,109.0,39.0,117.0,26.0
199.66,48.56,77.0,27.0,168.0,57.0,73.18131182207655,14.687627446255572,1.4479231692677088,0.06751500600240046,307.0,128.0,145.0,45.0,300.0,39.0,255.0,38.0,167.0,55.0
182.72,44.68,25.0,20.0,280.0,43.0,114.14254947214033,17.75324195745667,-2.528211284513809,-0.4793277310924377,349.0,127.0,177.0,40.0,302.0,28.0,51.0,30.0,80.0,35.0
214.56,21.42,46.0,7.0,382.0,14.0,131.10807145252346,17.02361888671149,8.808931572629055,-0.5039615846338548,393.0,132.0,67.0,21.0,128.0,21.0,284.0,27.0,369.0,11.0
208.08,46.48,40.0,28.0,321.0,40.0,72.95062439760197,18.960210969290404,2.632605042016805,-0.5685474189675886,321.0,163.0,66.0,44.0,286.0,48.0,231.0,35.0,201.0,47.0
122.46,42.12,19.0,17.0,22.0,22.0,67.86256994838908,10.533071726709165,-2.684417767106843,-0.3947178871548626,248.0,64.0,242.0,55.0,123.0,33.0,170.0,51.0,54.0,44.0
245.78,46.44,70.0,19.0,120.0,34.0,94.91539179711582,17.07648675811275,-4.946026410564232,0.1645138055222081,381.0,107.0,370.0,29.0,184.0,64.0,247.0,44.0,187.0,58.0
18.62,13.1,4.0,4.0,33.0,18.0,17.977641669585033,11.560709320798619,0.054501800720287485,-0.10472989195678328,86.0,87.0,8.0,8.0,12.0,10.0,65.0,18.0,11.0,11.0
345.02,15.04,162.0,1.0,399.0,1.0,80.21732730526492,27.00885780628273,4.463817527010804,-1.0372148859543835,399.0,182.0,272.0,19.0,393.0,7.0,395.0,5.0,390.0,7.0
207.28,63.46,139.0,41.0,139.0,75.0,36.9951564397287,18.765084598796776,-0.41248499399759775,-0.1685954381752716,296.0,173.0,208.0,62.0,188.0,47.0,165.0,77.0,280.0,73.0
174.52,35.68,50.0,18.0,50.0,18.0,94.2613897627231,19.662593928574122,-5.483505402160871,-0.24941176470588333,338.0,162.0,296.0,24.0,93.0,47.0,178.0,42.0,112.0,39.0
213.74,19.12,10.0,0.0,247.0,14.0,155.33432460341794,23.532649659568726,7.812581032412967,-0.6417286914765918,400.0,157.0,44.0,12.0,27.0,22.0,378.0,18.0,398.0,2.0
383.12,7.3,244.0,0.0,386.0,6.0,32.86374293959834,20.97546185427153,1.3814165666266507,-0.5736854741896767,400.0,148.0,396.0,4.0,398.0,2.0,399.0,1.0,399.0,1.0
174.64,37.76,31.0,22.0,45.0,32.0,97.17402121966549,11.794168050354378,-5.851236494597842,-0.11524609843937642,360.0,104.0,302.0,31.0,160.0,52.0,92.0,36.0,106.0,33.0
119.78,14.02,1.0,1.0,10.0,10.0,144.2907190362568,13.436502521117616,-8.747226890756307,-0.3721008403361352,394.0,95.0,313.0,23.0,46.0,22.0,7.0,7.0,12.0,10.0
186.14,24.76,6.0,6.0,212.0,19.0,114.1628678686726,20.43385426198396,6.6993037214885955,-0.22607442977191,353.0,158.0,37.0,22.0,191.0,31.0,302.0,19.0,353.0,24.0
265.52,12.9,23.0,1.0,398.0,2.0,97.98514989527753,12.90155029444136,6.041296518607445,-0.4537334933973595,399.0,92.0,256.0,13.0,284.0,10.0,256.0,12.0,387.0,13.0
220.1,35.7,53.0,17.0,350.0,42.0,114.92105986284673,18.50432381904294,3.5754621848739476,-0.2704921968787525,383.0,129.0,109.0,24.0,59.0,27.0,373.0,18.0,208.0,26.0
188.5,59.06,78.0,42.0,202.0,57.0,55.629578463259996,14.447712621726662,-0.9587034813925592,-0.22103241296518705,297.0,148.0,273.0,46.0,179.0,54.0,83.0,66.0,203.0,53.0
227.76,58.62,146.0,43.0,305.0,47.0,48.88744624134093,18.21635528858613,-0.2763985594237712,-0.28480192076830935,314.0,176.0,236.0,58.0,160.0,58.0,197.0,56.0,223.0,58.0
222.78,32.76,45.0,12.0,213.0,38.0,85.72474321921297,16.412872996523188,0.4157022809123646,-0.04043217286914839,373.0,115.0,45.0,30.0,230.0,19.0,288.0,43.0,141.0,26.0
228.6,50.26,45.0,26.0,343.0,39.0,100.36074929971376,23.461295786891228,-3.3659543817527,-0.18530612244898145,368.0,187.0,343.0,37.0,45.0,36.0,181.0,37.0,143.0,61.0
211.78,54.18,35.0,29.0,135.0,56.0,98.79216365684073,21.329500697390927,-4.403697478991599,-0.5406482593037225,362.0,149.0,305.0,68.0,342.0,32.0,189.0,71.0,67.0,34.0
41.48,7.38,0.0,0.0,80.0,7.0,45.5030724237386,14.658635680035172,2.29406962785114,-0.13382953181272608,120.0,107.0,4.0,2.0,2.0,2.0,31.0,8.0,113.0,10.0
46.04,17.96,2.0,2.0,23.0,20.0,48.35947063399268,26.21675799941709,-2.52043217286915,-0.7945258103241316,202.0,170.0,72.0,10.0,8.0,8.0,27.0,12.0,8.0,8.0
221.58,18.08,1.0,1.0,5.0,5.0,153.04144406009766,24.417075992018376,-9.799615846338542,-0.35370948379351885,396.0,171.0,392.0,8.0,308.0,29.0,225.0,18.0,7.0,7.0
270.58,27.72,42.0,15.0,42.0,28.0,97.4215766655416,11.97671073375324,-5.311164465786315,0.03178871548619382,370.0,96.0,300.0,26.0,346.0,15.0,320.0,22.0,153.0,41.0
299.48,39.8,181.0,20.0,269.0,42.0,56.58700910986549,17.13359273474189,-0.17248499399759978,-0.08038415366146537,380.0,140.0,183.0,35.0,378.0,20.0,306.0,42.0,274.0,47.0
117.36,41.08,12.0,12.0,165.0,27.0,80.59969230710499,24.847406303274393,1.8678511404561815,-0.41133253301320716,281.0,176.0,60.0,45.0,22.0,20.0,45.0,31.0,268.0,40.0
212.68,53.62,46.0,26.0,309.0,50.0,88.99695275682194,19.535495898492055,1.7222569027611048,-0.5590876350540231,360.0,165.0,299.0,45.0,126.0,62.0,202.0,45.0,217.0,51.0
233.62,46.4,51.0,27.0,264.0,46.0,95.74944177382967,19.25097400133302,5.21983193277311,-0.6843697478991608,355.0,153.0,77.0,54.0,223.0,48.0,333.0,46.0,275.0,39.0
236.5,35.82,27.0,14.0,203.0,37.0,120.84771408677948,14.518526095991978,4.538823529411767,0.1618727490996391,383.0,101.0,74.0,31.0,355.0,27.0,377.0,23.0,150.0,35.0
150.28,37.94,22.0,18.0,137.0,47.0,84.84645897148567,15.762499801744642,-4.688307322929173,-0.2800000000000008,345.0,121.0,177.0,24.0,92.0,54.0,137.0,29.0,107.0,48.0
153.08,41.28,18.0,13.0,302.0,61.0,76.00232628018698,17.826990772421464,3.7224489795918365,0.3030972388955574,306.0,119.0,139.0,33.0,41.0,28.0,215.0,46.0,239.0,42.0
295.7,28.32,112.0,9.0,137.0,20.0,76.07345134802286,19.837782134099566,-2.86218487394958,-0.1870828331332547,389.0,152.0,279.0,14.0,373.0,21.0,280.0,28.0,301.0,29.0
233.82,17.46,40.0,4.0,40.0,13.0,148.03846662269913,9.851314633083241,-9.530900360144066,0.3245618247298918,396.0,38.0,389.0,11.0,385.0,13.0,102.0,23.0,90.0,17.0
236.46,25.46,60.0,9.0,60.0,17.0,71.03976632844453,21.4226142195578,0.4102280912364929,-0.6708763505402171,372.0,155.0,248.0,25.0,170.0,24.0,308.0,17.0,298.0,14.0
230.22,33.94,64.0,7.0,128.0,40.0,94.75785772166866,12.172772896920401,-5.947515006002404,0.3144777911164466,391.0,65.0,351.0,38.0,273.0,20.0,166.0,30.0,202.0,43.0
147.06,43.86,23.0,15.0,79.0,33.0,97.24924884028667,22.177475059167577,-0.18857142857142978,-0.4245378151260512,301.0,180.0,283.0,51.0,33.0,26.0,153.0,43.0,227.0,53.0
360.24,13.54,240.0,4.0,240.0,18.0,46.24351197735743,6.9056788225343935,-2.3938535414165676,0.13632653061224476,395.0,45.0,391.0,9.0,374.0,8.0,390.0,10.0,317.0,22.0
216.92,20.46,6.0,6.0,14.0,8.0,131.2530136796866,9.304214098998367,-8.602641056422577,-0.13133253301320588,377.0,65.0,333.0,22.0,296.0,20.0,217.0,20.0,34.0,25.0
213.3,38.16,20.0,18.0,352.0,40.0,102.68149784649619,13.116950865197289,6.635534213685476,-0.07030012004802016,369.0,107.0,90.0,46.0,240.0,31.0,255.0,33.0,275.0,27.0
382.48,10.2,243.0,0.0,397.0,3.0,35.362262371064446,25.506077707087787,1.5673469387755128,-0.8749099639855961,400.0,168.0,400.0,0.0,398.0,2.0,399.0,1.0,400.0,0.0
263.86,26.86,189.0,10.0,248.0,21.0,61.983872095892806,16.915093851350633,-3.3607202881152474,-0.3016086434573838,386.0,134.0,367.0,24.0,224.0,25.0,234.0,30.0,209.0,26.0
217.08,40.34,14.0,13.0,144.0,74.0,125.93678414188605,21.65789463452069,5.528547418967589,0.17262905162064768,386.0,128.0,79.0,34.0,209.0,73.0,340.0,22.0,351.0,32.0
206.0,39.18,29.0,15.0,222.0,38.0,87.81275533770706,20.96920599355159,-2.578823529411766,-0.5119327731092447,376.0,161.0,364.0,25.0,133.0,28.0,273.0,36.0,76.0,46.0
212.56,46.38,38.0,20.0,250.0,46.0,93.83115900381918,20.765249817904913,2.8541656662665065,-0.29094837935174206,378.0,171.0,187.0,33.0,71.0,48.0,233.0,37.0,286.0,60.0
208.92,58.66,56.0,33.0,256.0,82.0,83.12637126688497,13.211525271519562,2.6284753901560625,0.05296518607442907,358.0,97.0,107.0,73.0,273.0,33.0,249.0,70.0,232.0,56.0
212.82,38.16,33.0,18.0,149.0,21.0,113.83122418739069,13.325704484191448,-0.38343337334934213,-0.06319327731092486,375.0,85.0,242.0,28.0,49.0,24.0,203.0,37.0,364.0,18.0
243.86,60.06,70.0,31.0,365.0,31.0,84.19002553747089,25.08817251216198,-0.49186074429772086,-0.07966386554622025,366.0,184.0,358.0,33.0,180.0,53.0,234.0,41.0,156.0,78.0
175.0,48.5,47.0,24.0,95.0,51.0,85.5455434257098,23.42584043316269,0.26756302521008346,-0.2506122448979606,375.0,171.0,77.0,35.0,374.0,26.0,136.0,41.0,195.0,58.0
271.9,21.82,89.0,2.0,313.0,38.0,111.08919839480347,14.220675089460414,-0.6245858343337345,-0.04086434573829555,396.0,81.0,370.0,22.0,156.0,81.0,163.0,14.0,391.0,9.0
238.86,16.34,54.0,2.0,312.0,22.0,87.77539746420976,21.49010004630039,2.99500600240096,-0.5455462184873964,386.0,155.0,176.0,9.0,150.0,21.0,239.0,6.0,302.0,22.0
268.74,36.98,118.0,14.0,152.0,47.0,83.38244659399243,17.348763644709674,-1.3312364945978388,-0.4885954381752715,385.0,134.0,320.0,27.0,323.0,38.0,358.0,31.0,184.0,37.0
95.2,25.76,13.0,13.0,137.0,26.0,73.64943991640398,10.631199367898246,-1.718127250900361,-0.33354141656662717,249.0,64.0,172.0,35.0,171.0,40.0,13.0,13.0,58.0,24.0
167.46,55.5,77.0,31.0,161.0,52.0,72.58132266637195,15.006998367428444,-0.3677791116446579,-0.404273709483795,311.0,143.0,138.0,64.0,311.0,54.0,167.0,49.0,96.0,38.0
162.06,49.6,34.0,23.0,235.0,44.0,77.89131145384574,21.849485119791723,2.900792316926771,-0.019975990396159205,311.0,175.0,112.0,49.0,205.0,47.0,118.0,54.0,275.0,49.0
206.1,58.2,54.0,30.0,317.0,62.0,85.44899063183836,17.922053453775884,-2.3916926770708318,-0.5079471788715498,354.0,151.0,328.0,45.0,73.0,59.0,129.0,48.0,137.0,52.0
362.88,10.6,255.0,0.0,326.0,11.0,35.42577592657641,19.987996397838376,1.0211764705882331,-0.48883553421368675,400.0,143.0,345.0,8.0,319.0,11.0,394.0,6.0,395.0,3.0
117.0,22.38,4.0,4.0,383.0,15.0,92.91092508419018,22.42221220129718,0.8054741896758701,-0.45450180072028906,384.0,154.0,160.0,16.0,107.0,14.0,4.0,4.0,105.0,27.0
63.22,12.44,3.0,3.0,170.0,18.0,79.17355366534964,18.19468054130107,4.241968787515007,-0.04955582232893264,219.0,134.0,6.0,6.0,8.0,8.0,20.0,9.0,192.0,22.0
391.78,4.46,345.0,0.0,381.0,0.0,10.226025620934072,7.626821094007647,-0.02232893157262854,-0.07668667466986841,400.0,55.0,396.0,4.0,399.0,1.0,398.0,2.0,397.0,2.0
153.5,20.4,27.0,11.0,177.0,13.0,56.05256461572476,16.730809902691497,3.53406962785114,-0.4901800720288129,239.0,123.0,103.0,20.0,145.0,17.0,195.0,19.0,219.0,16.0
248.9,43.4,50.0,19.0,327.0,38.0,108.53225327062918,18.92722906291356,6.529795918367348,-0.8016326530612257,380.0,136.0,123.0,27.0,175.0,40.0,355.0,32.0,376.0,22.0
135.54,20.16,33.0,6.0,33.0,11.0,46.56058848425351,26.282587391655326,-0.3217767106842742,-0.8882593037214901,190.0,193.0,114.0,23.0,187.0,18.0,166.0,6.0,136.0,10.0
71.12,15.56,1.0,1.0,293.0,12.0,84.33780646898519,13.909938892748594,3.3010324129651867,-0.12350540216086495,293.0,88.0,98.0,24.0,3.0,3.0,8.0,8.0,142.0,27.0
293.78,15.26,180.0,0.0,316.0,9.0,64.71577551107612,23.739258623638605,-2.338199279711882,-0.20384153661464732,399.0,175.0,381.0,17.0,280.0,12.0,212.0,6.0,290.0,8.0
176.96,42.22,24.0,20.0,95.0,56.0,121.66494318413993,15.192484984359867,0.2579591836734689,-0.075438175270109,375.0,90.0,58.0,30.0,247.0,52.0,359.0,34.0,132.0,36.0
181.92,11.52,90.0,3.0,90.0,10.0,31.696586567010648,24.488560594694,-0.0721248499399774,-0.5167827130852357,241.0,178.0,173.0,6.0,237.0,7.0,193.0,3.0,189.0,6.0
179.28,40.94,75.0,25.0,186.0,37.0,62.86749239471858,15.605652821974473,-0.5326290516206484,-0.26396158463385455,294.0,135.0,294.0,40.0,182.0,26.0,100.0,35.0,203.0,48.0
240.74,13.44,191.0,0.0,206.0,7.0,30.834273138830437,23.114636055971125,0.04403361344537884,-0.668715486194479,301.0,154.0,224.0,4.0,199.0,3.0,275.0,4.0,268.0,9.0
282.16,60.84,133.0,27.0,318.0,62.0,63.07118517992192,18.99722084937689,-2.676686674669877,0.35726290516206366,373.0,127.0,293.0,75.0,274.0,70.0,284.0,53.0,275.0,87.0
6.28,5.1,0.0,0.0,1.0,1.0,25.245229252276552,25.52743622066265,-0.6548859543817541,-0.54122448979592,177.0,182.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
337.14,13.76,125.0,0.0,398.0,2.0,74.6482444535704,29.334321195487032,4.340024009603843,-1.0002400960384168,400.0,199.0,307.0,7.0,317.0,12.0,397.0,3.0,397.0,3.0
213.0,41.7,73.0,21.0,116.0,66.0,99.56324623072513,13.259336333316236,-5.8348139255702325,0.43865546218487345,378.0,70.0,376.0,24.0,136.0,28.0,239.0,40.0,152.0,50.0
304.6,31.58,212.0,13.0,309.0,39.0,46.6171642209176,8.777448376379095,-2.045714285714288,0.20921968787514963,385.0,64.0,359.0,24.0,287.0,36.0,251.0,30.0,286.0,23.0
207.1,70.56,143.0,52.0,199.0,86.0,52.12226011983749,13.57963180649608,-2.728787515006006,0.09555822328931422,331.0,131.0,260.0,67.0,155.0,55.0,199.0,80.0,199.0,86.0
145.9,45.36,40.0,25.0,65.0,44.0,95.34741737456758,9.475779651300467,-4.818103241296522,0.016518607442977118,368.0,75.0,162.0,54.0,126.0,51.0,117.0,43.0,114.0,47.0
128.86,31.64,13.0,12.0,213.0,12.0,71.35152696333834,17.903921358182966,3.4097959183673474,-0.1030492196878762,247.0,126.0,62.0,21.0,106.0,44.0,232.0,30.0,152.0,19.0
247.92,69.62,155.0,44.0,205.0,88.0,62.46529916681741,12.792013133201513,-4.052725090036018,0.6661704681872747,360.0,88.0,330.0,48.0,229.0,78.0,213.0,75.0,187.0,70.0
287.52,39.94,223.0,24.0,254.0,49.0,37.20442984376995,10.841420571124432,-2.3762785114045606,0.18194477791116362,369.0,95.0,324.0,31.0,298.0,39.0,292.0,45.0,258.0,46.0
206.94,37.02,24.0,15.0,296.0,34.0,102.50451892477717,24.80442702422291,5.431404561824731,-0.8532533013205297,367.0,179.0,36.0,25.0,158.0,41.0,282.0,31.0,324.0,25.0
238.4,10.16,31.0,2.0,31.0,7.0,104.11685742472254,7.955777774674203,-6.956542617046822,0.017671068427370616,396.0,55.0,323.0,9.0,276.0,7.0,146.0,8.0,150.0,10.0
208.98,22.46,32.0,7.0,199.0,37.0,93.50946262277418,16.68797171617929,3.818727490996399,-0.10866746698679555,376.0,127.0,99.0,15.0,212.0,19.0,371.0,15.0,218.0,16.0
28.5,7.64,0.0,0.0,106.0,13.0,30.73255602776964,18.987111418011967,0.423385354141656,-0.25536614645858446,139.0,136.0,46.0,7.0,0.0,0.0,0.0,0.0,45.0,8.0
343.36,12.96,243.0,1.0,391.0,5.0,49.95588453826035,15.165698137573486,0.47817527010804267,-0.5425210084033624,399.0,109.0,370.0,14.0,329.0,12.0,247.0,9.0,397.0,3.0
282.04,35.94,57.0,21.0,95.0,30.0,79.61129568095221,8.638078490034689,-3.7846818727491027,0.06036014405762271,378.0,61.0,304.0,38.0,293.0,35.0,298.0,33.0,279.0,36.0
188.6,53.7,31.0,28.0,175.0,51.0,88.11152024565233,17.8686876966385,-1.90684273709484,-0.4310684273709496,363.0,143.0,298.0,54.0,80.0,63.0,222.0,45.0,129.0,58.0
267.66,50.86,113.0,14.0,176.0,49.0,79.45857033700015,24.36884076028238,-2.2774069627851152,-0.3519327731092455,387.0,178.0,302.0,64.0,292.0,69.0,371.0,30.0,158.0,68.0
182.74,64.62,36.0,34.0,211.0,69.0,101.94641926031538,16.629960913964897,5.575270108043218,0.24897959183673476,345.0,95.0,67.0,58.0,51.0,44.0,257.0,60.0,283.0,63.0
186.22,57.38,36.0,30.0,36.0,30.0,87.71323503326052,21.245131206937742,-3.2013925570228126,-0.5927010804321743,333.0,182.0,219.0,64.0,113.0,56.0,297.0,46.0,179.0,60.0
281.16,42.4,156.0,19.0,316.0,27.0,64.30158940492841,20.56890857580926,1.6157503001200464,-0.5125570228091247,376.0,167.0,279.0,46.0,165.0,48.0,279.0,50.0,368.0,20.0
118.06,37.54,47.0,21.0,214.0,22.0,53.17796912256052,17.19326612368924,3.3662905162064827,-0.19731092436974923,214.0,143.0,63.0,32.0,71.0,37.0,129.0,42.0,191.0,43.0
190.98,50.86,74.0,32.0,327.0,62.0,83.97773276291757,9.417027131743863,0.423481392557019,0.26290516206482584,358.0,79.0,126.0,42.0,112.0,38.0,134.0,64.0,195.0,54.0
268.42,48.7,111.0,21.0,272.0,58.0,79.71350952003054,15.277761616153066,2.0067707082833124,-0.5643697478991602,377.0,127.0,298.0,53.0,125.0,59.0,280.0,43.0,352.0,34.0
205.72,58.28,82.0,41.0,134.0,69.0,58.828578089224614,15.207945291853202,-0.43486194477790907,-0.20609843937575137,315.0,153.0,159.0,42.0,213.0,59.0,258.0,55.0,218.0,56.0
309.64,39.1,173.0,17.0,341.0,38.0,62.01379201435758,21.355327204236417,0.296086434573828,-0.3464585834333748,380.0,159.0,365.0,26.0,186.0,65.0,333.0,43.0,303.0,43.0
329.9,10.88,210.0,0.0,223.0,10.0,65.81466401950252,14.278151140816519,-3.2469147659063644,-0.23058823529411834,400.0,105.0,392.0,8.0,398.0,2.0,355.0,12.0,233.0,14.0
307.34,19.9,112.0,4.0,315.0,14.0,73.40970235602376,22.385039647049993,-3.0656902761104448,-0.23620648259303834,396.0,167.0,334.0,24.0,391.0,9.0,278.0,18.0,168.0,30.0
135.22,66.66,51.0,44.0,283.0,57.0,50.10161274849343,12.86485133998835,2.8104201680672274,0.0985834333733483,283.0,126.0,105.0,72.0,130.0,59.0,144.0,79.0,143.0,63.0
196.86,52.84,34.0,24.0,270.0,64.0,109.36087234472848,20.99081703983912,5.655270108043217,-0.10698679471788827,376.0,175.0,112.0,55.0,95.0,46.0,355.0,40.0,188.0,69.0
269.12,43.98,26.0,16.0,182.0,63.0,98.44260053452469,22.824977546538793,2.042064825930372,-0.0447058823529425,378.0,164.0,358.0,34.0,230.0,69.0,372.0,24.0,220.0,42.0
219.02,26.78,70.0,7.0,385.0,13.0,98.96049514831664,17.814926325977325,3.212917166866748,-0.6736614645858353,385.0,137.0,89.0,30.0,288.0,23.0,90.0,14.0,304.0,25.0
167.12,25.92,7.0,7.0,192.0,30.0,131.02360703323657,15.545854752955853,-7.2776950780312175,-0.27841536614645934,359.0,90.0,308.0,29.0,310.0,35.0,7.0,7.0,12.0,8.0
175.12,34.92,63.0,15.0,70.0,17.0,49.37272121323677,26.096620470857903,-1.0776470588235298,-0.6887875150060038,245.0,202.0,174.0,39.0,180.0,23.0,243.0,38.0,169.0,31.0
198.22,55.84,79.0,36.0,222.0,52.0,80.44781911276401,8.66570251047196,-2.8700600240096077,0.13541416566626663,364.0,78.0,269.0,60.0,83.0,48.0,192.0,74.0,161.0,52.0
307.14,15.76,14.0,3.0,390.0,10.0,133.25284387209152,16.164850757121147,7.481152460984394,-0.6182953181272518,397.0,110.0,161.0,34.0,393.0,5.0,390.0,10.0,386.0,10.0
220.24,32.7,13.0,10.0,63.0,28.0,111.93865462832757,23.851415052361155,0.7876110444177665,-0.5681152460984407,390.0,176.0,86.0,41.0,352.0,33.0,349.0,21.0,200.0,21.0
164.74,52.24,29.0,29.0,252.0,63.0,99.31179386155503,14.227522623422532,2.9755102040816346,0.249411764705882,342.0,96.0,217.0,54.0,178.0,53.0,37.0,36.0,338.0,46.0
