random-seed,%_workers,%_shirkers,window
63037.47364427302,31.0,47.0,9.0
93432.84394092408,9.0,7.0,9.0
87496.97064811976,14.0,12.0,8.0
16312.344963540487,25.0,47.0,7.0
25997.288358511876,12.0,13.0,3.0
40121.43298526552,10.0,40.0,4.0
93879.88302762166,36.0,22.0,2.0
3955.14377904597,47.0,34.0,6.0
78560.65753583396,4.0,23.0,8.0
36909.114519430455,26.0,45.0,7.0
28368.651095868,13.0,6.0,8.0
29855.138424982768,46.0,44.0,4.0
95726.3108827221,35.0,44.0,5.0
89163.8142296698,8.0,34.0,6.0
27231.142753318953,12.0,48.0,2.0
24054.404811124215,3.0,16.0,5.0
31451.46096320012,17.0,12.0,6.0
69796.1751776489,15.0,32.0,4.0
93528.91520497722,24.0,22.0,3.0
75051.45109923359,36.0,15.0,9.0
99048.5987917367,2.0,31.0,4.0
66612.49949554428,28.0,47.0,2.0
46449.7375932133,32.0,11.0,5.0
96856.23080581884,31.0,39.0,7.0
97029.25592173642,21.0,15.0,5.0
28361.715161085798,28.0,47.0,7.0
51971.10736260522,16.0,20.0,9.0
67963.34029680591,41.0,40.0,8.0
87841.67983205081,7.0,19.0,4.0
59341.90500609155,5.0,2.0,7.0
88716.02656380487,4.0,25.0,3.0
84513.17205623661,41.0,3.0,6.0
18359.96660263965,17.0,33.0,5.0
69371.43024757612,30.0,27.0,7.0
10646.254820055226,9.0,15.0,9.0
50986.825834526346,22.0,16.0,7.0
7946.597777613584,29.0,25.0,3.0
37713.27975771265,31.0,44.0,2.0
20297.93095695274,15.0,35.0,5.0
34916.601488146625,22.0,31.0,3.0
47236.805994714196,13.0,34.0,9.0
20711.66048446033,35.0,32.0,5.0
24306.344850478767,17.0,6.0,3.0
62084.98115362323,21.0,10.0,8.0
3763.7591704418555,25.0,26.0,7.0
14659.09398717523,25.0,8.0,5.0
73191.39699102336,36.0,11.0,3.0
61317.22114764651,14.0,42.0,2.0
35482.861656496345,8.0,9.0,4.0
27884.52394854824,20.0,7.0,9.0
14710.103805799585,40.0,12.0,5.0
11803.76303111765,41.0,25.0,4.0
51716.74582898902,38.0,14.0,3.0
76028.30665676759,21.0,36.0,3.0
68316.44029242283,29.0,29.0,7.0
62215.893637125904,42.0,2.0,6.0
54143.702380190465,22.0,32.0,2.0
78519.61885835152,15.0,22.0,9.0
56925.797710167084,40.0,38.0,3.0
56343.2607311498,14.0,9.0,3.0
66698.2494803479,26.0,46.0,3.0
53060.31675912315,2.0,44.0,5.0
96028.70820361272,39.0,45.0,6.0
58196.357743366316,32.0,39.0,5.0
17380.581350705797,26.0,12.0,2.0
14895.91948887001,4.0,25.0,6.0
12764.292133871404,24.0,3.0,6.0
2621.771419023246,35.0,23.0,5.0
90534.6087018891,18.0,8.0,9.0
5194.50332100537,26.0,34.0,10.0
12201.024928693767,13.0,41.0,3.0
41932.67070807394,8.0,9.0,10.0
72443.5721927934,10.0,21.0,10.0
73059.75757241219,13.0,11.0,5.0
73765.54084665964,4.0,44.0,3.0
43068.36456270118,19.0,3.0,6.0
17349.651557167283,4.0,35.0,5.0
90398.04516123969,10.0,5.0,7.0
64191.842600666496,31.0,36.0,8.0
6988.580405882847,41.0,13.0,3.0
50192.920086148835,28.0,39.0,6.0
35919.59550366334,31.0,20.0,9.0
27421.97049097078,35.0,45.0,3.0
43418.47906795116,12.0,16.0,9.0
77024.83586435777,32.0,7.0,2.0
44317.01079337271,21.0,19.0,6.0
47998.080021170055,23.0,29.0,4.0
80158.84461551729,20.0,47.0,6.0
21776.667541594234,43.0,43.0,2.0
50070.76439431655,42.0,3.0,9.0
89311.43656603323,11.0,17.0,9.0
12559.26417907899,40.0,38.0,6.0
73487.48984968825,4.0,31.0,4.0
60048.08274836564,29.0,20.0,4.0
10905.829151644893,13.0,17.0,6.0
12073.170199630493,11.0,46.0,7.0
93215.80281512941,3.0,4.0,2.0
310.6392074547941,5.0,22.0,8.0
77194.27817274808,26.0,26.0,6.0
95496.50829618449,16.0,34.0,2.0
10806.233601266784,36.0,22.0,10.0
93505.89413971764,43.0,24.0,5.0
73762.0164555348,7.0,29.0,7.0
71487.09631459416,36.0,31.0,6.0
39969.95044531493,10.0,14.0,8.0
72758.32504082745,37.0,37.0,7.0
68338.84312016185,40.0,45.0,6.0
89256.70720151995,5.0,13.0,2.0
84444.60502859316,43.0,25.0,7.0
67988.17047498332,25.0,27.0,8.0
50301.43722145837,21.0,33.0,5.0
67906.23259624647,37.0,6.0,10.0
22006.55976770044,7.0,29.0,5.0
48736.53730971842,8.0,12.0,4.0
95857.9590211014,15.0,10.0,6.0
45276.51806125801,13.0,37.0,4.0
86492.44461107366,45.0,37.0,3.0
27787.14392010326,5.0,24.0,3.0
28468.64038028029,22.0,27.0,10.0
85633.43318694063,41.0,3.0,5.0
35314.511442402036,12.0,20.0,4.0
13738.108899086426,41.0,25.0,8.0
50045.1042259528,22.0,17.0,3.0
16231.794595402567,8.0,44.0,4.0
32301.142307754977,33.0,20.0,9.0
42056.337612506664,12.0,10.0,4.0
14105.5617540158,24.0,7.0,7.0
84335.98873347684,30.0,3.0,8.0
28999.336387164138,35.0,15.0,10.0
89853.16182736818,21.0,21.0,5.0
3144.3353279578273,14.0,25.0,10.0
86265.77804942174,17.0,8.0,8.0
33899.78566780096,27.0,5.0,9.0
52682.60687328479,42.0,45.0,5.0
9429.548932843842,6.0,23.0,3.0
23313.267019630584,8.0,28.0,8.0
58982.12239053352,14.0,33.0,6.0
6661.601548667938,14.0,36.0,10.0
82588.82486035033,4.0,25.0,6.0
87172.2634712153,8.0,35.0,3.0
43060.38225322055,42.0,40.0,7.0
80141.47068028654,23.0,22.0,6.0
44093.19937384051,4.0,48.0,8.0
34438.89754193251,7.0,22.0,8.0
74225.83276654335,12.0,26.0,7.0
29841.795634345635,29.0,27.0,8.0
77449.79670432047,17.0,32.0,8.0
76790.08477936819,38.0,32.0,7.0
33213.04242288277,5.0,42.0,9.0
3391.8110874125155,36.0,3.0,8.0
51474.45197196049,8.0,45.0,7.0
48520.02401692754,34.0,12.0,9.0
22356.86968228167,7.0,42.0,9.0
70295.18257667069,46.0,19.0,7.0
82242.18489018588,11.0,5.0,5.0
81533.9930792491,27.0,25.0,6.0
56481.45749748325,30.0,2.0,7.0
92785.9788914741,3.0,34.0,3.0
78407.19113211262,25.0,29.0,9.0
73572.09556326109,27.0,7.0,4.0
56253.15344158126,34.0,23.0,9.0
50292.14764811209,38.0,37.0,2.0
15034.311859105826,41.0,9.0,9.0
16676.400018252163,42.0,24.0,10.0
77915.23553725178,13.0,28.0,3.0
16516.78833982108,31.0,11.0,8.0
69800.29429437887,19.0,24.0,10.0
18872.231186506935,6.0,14.0,6.0
59489.19638501934,38.0,10.0,4.0
44014.96463526393,27.0,47.0,9.0
73729.69625752892,11.0,34.0,3.0
48429.19534954194,16.0,9.0,5.0
85104.7747223029,36.0,3.0,6.0
44401.42065504327,45.0,35.0,3.0
25950.607540468773,27.0,23.0,4.0
95614.47500412112,5.0,25.0,7.0
24888.102852130065,36.0,33.0,7.0
99527.10535902466,10.0,20.0,2.0
52907.370159917096,10.0,44.0,4.0
59409.32833558007,33.0,40.0,7.0
81839.92692667342,45.0,22.0,7.0
1450.430396512839,23.0,46.0,3.0
57267.80566570691,34.0,5.0,9.0
15047.7931381583,40.0,46.0,9.0
83410.37127889477,8.0,27.0,2.0
25396.81096872719,30.0,32.0,8.0
77411.80025748775,40.0,16.0,2.0
85965.22486955719,41.0,39.0,4.0
47994.54019991157,11.0,17.0,7.0
90760.07257190545,10.0,13.0,4.0
23043.379963338615,36.0,36.0,5.0
85203.41251772153,8.0,23.0,4.0
98256.7826447397,2.0,4.0,8.0
59500.58137692148,19.0,34.0,3.0
680.6274010229353,23.0,48.0,4.0
95207.11762626184,38.0,5.0,6.0
31411.89412166271,8.0,29.0,2.0
76351.47984364396,12.0,9.0,5.0
13719.340594002282,39.0,10.0,4.0
82766.42363704696,15.0,27.0,8.0
40530.199201635194,35.0,36.0,8.0
80795.23722778825,23.0,33.0,3.0
38940.362844665906,4.0,43.0,9.0
9921.87040508961,47.0,26.0,7.0
6227.859935393824,35.0,14.0,5.0
96303.90071263988,34.0,36.0,6.0
22021.74161889458,22.0,10.0,3.0
2165.998239480568,22.0,27.0,5.0
46313.0867360048,37.0,30.0,8.0
48537.541771023694,40.0,43.0,5.0
57779.20876912328,7.0,36.0,7.0
30119.450575747163,33.0,9.0,9.0
59508.40792743628,10.0,35.0,3.0
65808.38921216677,32.0,28.0,3.0
18730.3601536149,42.0,43.0,4.0
3943.913428150173,43.0,47.0,3.0
90373.38173919103,23.0,20.0,7.0
74870.78628226138,12.0,44.0,9.0
68731.31767492753,4.0,31.0,8.0
8281.965400151184,34.0,2.0,8.0
16929.70807121708,10.0,15.0,4.0
55329.583126698424,16.0,18.0,4.0
73436.69826388512,30.0,5.0,7.0
6110.046957395834,37.0,43.0,10.0
54177.61995262846,18.0,37.0,6.0
54768.35322042183,25.0,39.0,6.0
68772.37938333258,2.0,27.0,6.0
16038.80393484656,8.0,14.0,5.0
34276.41406899097,4.0,3.0,9.0
52280.99188484428,8.0,39.0,2.0
61371.94893572436,27.0,32.0,7.0
67626.24138321687,17.0,14.0,4.0
91651.94774303272,23.0,47.0,4.0
43413.375387261454,35.0,28.0,10.0
48851.30466194534,29.0,9.0,8.0
58772.14609400896,39.0,44.0,7.0
60402.5807581317,39.0,14.0,3.0
70350.61379950035,31.0,32.0,6.0
98084.19026545442,25.0,18.0,3.0
18428.78377666448,21.0,37.0,3.0
1444.1305428450314,12.0,4.0,4.0
87944.63466124331,38.0,31.0,2.0
8744.306005578153,39.0,8.0,4.0
53652.68416427944,43.0,16.0,6.0
44761.19229672559,7.0,33.0,4.0
54770.92663304069,31.0,37.0,9.0
24325.38596082193,17.0,8.0,4.0
81219.15091431349,23.0,23.0,3.0
78611.06621162847,40.0,7.0,5.0
87934.18827941445,10.0,39.0,9.0
29732.6116634748,42.0,3.0,3.0
63303.38493435657,25.0,32.0,10.0
13250.983996550993,43.0,34.0,9.0
28884.291000325757,8.0,7.0,5.0
89374.62686777733,2.0,9.0,7.0
89158.7825993602,11.0,18.0,7.0
61515.01019864553,14.0,39.0,5.0
37982.780549553805,28.0,9.0,6.0
96678.23160929597,23.0,39.0,6.0
76389.87835608484,9.0,40.0,8.0
98204.96241703811,34.0,46.0,5.0
67149.52681747293,4.0,17.0,8.0
3201.29750745558,30.0,21.0,4.0
7721.071720212225,10.0,14.0,2.0
66882.8029002822,19.0,18.0,10.0
82324.32059810503,27.0,8.0,5.0
63786.52054893295,19.0,40.0,6.0
53853.196093376835,27.0,27.0,9.0
53578.432461292694,39.0,32.0,3.0
48237.61083334102,19.0,12.0,5.0
93484.75941863234,5.0,6.0,9.0
41006.953972493255,20.0,26.0,6.0
74185.38355643788,3.0,28.0,9.0
75525.7710224359,46.0,16.0,9.0
27863.78143706506,25.0,18.0,2.0
90203.13068900978,43.0,32.0,4.0
65253.75544756678,19.0,41.0,4.0
45749.61809461562,37.0,38.0,3.0
80835.70205530059,44.0,37.0,10.0
5471.603349629536,2.0,47.0,7.0
47858.862866899435,13.0,4.0,7.0
4141.052421346662,10.0,40.0,10.0
36420.85574986671,36.0,42.0,6.0
12861.782737791189,20.0,10.0,7.0
15568.849255798676,22.0,47.0,6.0
58764.90286383004,13.0,9.0,7.0
49330.49651934832,37.0,17.0,9.0
37159.011061203135,42.0,41.0,3.0
75293.41338125253,33.0,7.0,2.0
22849.532105991624,16.0,47.0,7.0
11237.541769024849,29.0,15.0,8.0
33837.58198884448,8.0,6.0,3.0
90207.4542599162,8.0,12.0,10.0
80563.97976463605,48.0,20.0,3.0
94297.92151402163,33.0,2.0,9.0
86040.50552091743,43.0,36.0,6.0
75988.15380953098,10.0,25.0,3.0
54337.46124870122,37.0,11.0,7.0
37985.974982835636,15.0,29.0,9.0
79430.08963757579,35.0,16.0,8.0
97808.56433268427,15.0,17.0,6.0
4261.030080090564,24.0,20.0,6.0
86241.58784900523,44.0,13.0,3.0
19058.58277884981,10.0,27.0,5.0
60288.46180421439,47.0,32.0,9.0
23813.933653517302,40.0,28.0,8.0
58678.087244025686,44.0,6.0,6.0
83876.64211699317,35.0,31.0,9.0
92988.28630353553,3.0,47.0,2.0
8524.193766630187,43.0,21.0,5.0
88424.85915123155,12.0,44.0,9.0
73822.78233838636,2.0,39.0,2.0
34535.139889673716,36.0,44.0,3.0
87479.24837497079,5.0,12.0,4.0
66173.46055127712,15.0,21.0,8.0
90664.30002821182,42.0,7.0,7.0
36380.68895499123,48.0,32.0,7.0
49427.87879792243,8.0,31.0,4.0
4802.6520566598165,32.0,9.0,8.0
85232.07273343169,6.0,43.0,10.0
84578.94685976721,30.0,13.0,8.0
90603.91861245089,36.0,34.0,9.0
27716.37874196774,16.0,34.0,7.0
91584.90808355715,37.0,46.0,3.0
28834.622395877985,43.0,39.0,5.0
41185.99741125679,10.0,42.0,6.0
43087.073473825745,44.0,38.0,4.0
93328.28343691523,37.0,22.0,9.0
32316.24575819889,22.0,22.0,7.0
25820.046281892304,40.0,35.0,3.0
37635.28557886396,32.0,13.0,5.0
4348.2298061643905,5.0,14.0,6.0
15031.42457307883,45.0,38.0,5.0
2907.461823180594,7.0,8.0,9.0
92524.55195346201,36.0,9.0,4.0
70011.31324141937,3.0,27.0,8.0
42952.59772964851,28.0,18.0,4.0
81214.32205281983,24.0,3.0,8.0
66348.77650600384,3.0,31.0,8.0
68232.98011715592,39.0,11.0,6.0
74409.0379508974,41.0,5.0,9.0
73400.93175593518,35.0,46.0,6.0
65425.56847566436,32.0,41.0,3.0
1477.5610858744167,19.0,38.0,5.0
78821.55206292208,41.0,39.0,3.0
59183.69280319141,31.0,3.0,4.0
27164.043648028597,43.0,30.0,4.0
66519.59725310966,35.0,26.0,9.0
64344.26327963377,37.0,28.0,4.0
18149.171586074586,33.0,34.0,4.0
35341.87342002851,3.0,9.0,7.0
18415.440222715963,17.0,35.0,10.0
27709.861318264928,13.0,31.0,3.0
9488.652086494043,11.0,15.0,3.0
17988.565425644672,44.0,45.0,2.0
8332.417862507587,45.0,18.0,7.0
52039.98776745295,15.0,40.0,2.0
23829.54620570931,22.0,22.0,9.0
59712.20596688584,12.0,2.0,4.0
49814.153633440386,13.0,44.0,9.0
88145.8338056022,10.0,15.0,7.0
33511.28634965459,3.0,3.0,3.0
19541.16184716492,11.0,3.0,5.0
7168.849173056397,16.0,16.0,8.0
43672.66396857806,26.0,4.0,8.0
9137.328654855079,38.0,33.0,5.0
28853.468308490486,46.0,35.0,6.0
86536.81084613947,35.0,4.0,9.0
92903.29488877695,32.0,4.0,8.0
68387.91124716417,16.0,37.0,6.0
4169.174341559614,25.0,47.0,9.0
78721.30654068459,28.0,36.0,5.0
44261.99547473934,17.0,33.0,7.0
22443.812668573017,35.0,10.0,10.0
83509.14060969665,19.0,31.0,5.0
35206.66478757007,5.0,28.0,4.0
22456.684349562314,6.0,45.0,9.0
15718.086514445884,39.0,7.0,2.0
96720.65041564226,22.0,32.0,7.0
98889.91102869002,6.0,11.0,5.0
99810.54146965357,10.0,46.0,10.0
79371.30359918346,47.0,22.0,5.0
63100.07251805233,25.0,8.0,10.0
88207.62782896847,14.0,14.0,8.0
53177.00647068938,14.0,32.0,6.0
54248.15145142923,46.0,43.0,7.0
70711.03120869286,18.0,48.0,4.0
71110.33158101514,35.0,45.0,4.0
54080.04461520181,37.0,46.0,6.0
62688.62623413769,8.0,25.0,4.0
11320.847943060504,40.0,41.0,7.0
59005.03187822278,4.0,11.0,4.0
30817.004460113418,13.0,12.0,8.0
28326.083778769495,31.0,7.0,7.0
11952.200327327959,20.0,14.0,4.0
83263.27970255152,13.0,48.0,2.0
63883.46659733476,24.0,5.0,7.0
63432.63921787311,42.0,33.0,7.0
97925.66410969758,3.0,23.0,4.0
20885.350483354938,33.0,35.0,2.0
1441.3603526050836,30.0,16.0,3.0
4940.522957841234,10.0,13.0,4.0
81051.65239193582,34.0,46.0,9.0
49291.31622877938,46.0,17.0,4.0
82618.13953507354,44.0,33.0,6.0
73963.18801993993,35.0,29.0,9.0
48836.72357685878,25.0,20.0,5.0
2772.2760450467395,47.0,24.0,3.0
33885.37102224043,23.0,19.0,2.0
38694.32276443572,14.0,27.0,6.0
11705.067778013708,46.0,11.0,6.0
89985.43565416936,37.0,8.0,4.0
89969.02498142717,36.0,27.0,7.0
20718.760699034676,42.0,37.0,7.0
69105.4626344525,44.0,34.0,6.0
41478.42774962632,42.0,40.0,3.0
64061.037097036235,34.0,16.0,9.0
97809.09993295626,13.0,33.0,5.0
60780.4287070594,24.0,4.0,4.0
3974.589029538673,46.0,42.0,5.0
14534.369705968238,5.0,44.0,5.0
72701.36286602366,24.0,23.0,6.0
50185.27437879915,41.0,45.0,7.0
36799.43886598615,43.0,2.0,7.0
21879.01832882616,27.0,25.0,9.0
56912.919203694764,47.0,8.0,4.0
79401.76778846291,32.0,33.0,7.0
60060.137001817886,45.0,24.0,4.0
24548.18871198819,29.0,6.0,4.0
18654.71882343163,4.0,18.0,4.0
76957.51970926896,41.0,12.0,6.0
78131.63524017738,27.0,15.0,3.0
70300.49521526201,30.0,17.0,8.0
44719.5987464256,35.0,11.0,6.0
72559.01619154865,28.0,35.0,7.0
49357.20225767984,7.0,29.0,3.0
7206.299058685817,13.0,29.0,9.0
26947.47990406778,26.0,29.0,2.0
12532.553548887076,27.0,33.0,9.0
56173.1642771445,5.0,26.0,4.0
35881.71168149758,46.0,40.0,3.0
35749.836346779484,6.0,23.0,4.0
80385.15371124222,8.0,4.0,9.0
93627.18723379156,33.0,41.0,5.0
69852.74235926507,11.0,21.0,10.0
308.68139568659683,34.0,22.0,4.0
32989.02344092407,41.0,47.0,8.0
8991.274391211766,3.0,34.0,7.0
25419.19674725374,32.0,13.0,3.0
64711.081618598866,30.0,45.0,5.0
5615.58705880929,9.0,35.0,10.0
53055.241468133565,15.0,7.0,4.0
47052.68884741798,11.0,20.0,4.0
5967.842936236483,32.0,7.0,2.0
392.57565907608773,35.0,28.0,5.0
46480.16938834641,16.0,11.0,9.0
10218.007507942648,22.0,47.0,8.0
82418.45081808625,14.0,23.0,4.0
45500.94541002397,33.0,23.0,5.0
46356.01752497693,28.0,11.0,2.0
97189.17032249816,6.0,46.0,2.0
63853.362575387044,28.0,14.0,3.0
45132.35168594043,41.0,32.0,9.0
33837.19468820715,4.0,21.0,2.0
90010.63470656578,29.0,32.0,9.0
96222.53040735825,27.0,32.0,6.0
70026.43649133541,14.0,30.0,9.0
72437.48781071483,2.0,22.0,9.0
83524.92092518086,29.0,46.0,2.0
16744.603016897156,39.0,29.0,5.0
12297.130488911513,12.0,6.0,9.0
57391.3964552704,18.0,25.0,7.0
93043.46108379889,28.0,32.0,2.0
1204.2292037042423,11.0,41.0,4.0
1535.4611314746478,42.0,12.0,3.0
79415.29000326093,17.0,25.0,4.0
7929.452511792123,15.0,31.0,3.0
31424.125235083404,28.0,12.0,9.0
94275.50347373277,35.0,22.0,6.0
54704.62103495675,14.0,45.0,4.0
45828.08914810499,12.0,31.0,8.0
3744.036087470804,6.0,7.0,6.0
71189.98868172673,3.0,9.0,7.0
85822.99903417795,22.0,31.0,3.0
85378.55511816016,45.0,18.0,2.0
46414.04090935562,38.0,12.0,9.0
92788.53680373149,8.0,27.0,6.0
6162.765877062459,14.0,4.0,7.0
64532.710153910644,20.0,31.0,5.0
95226.73753622755,40.0,8.0,6.0
23619.25164446805,32.0,43.0,6.0
38795.67932013968,43.0,22.0,3.0
39895.56509376551,16.0,27.0,7.0
59802.382002935476,33.0,23.0,8.0
368.7617517094153,4.0,24.0,5.0
66379.85693296006,31.0,26.0,6.0
1086.814117478554,39.0,31.0,7.0
46855.4440664437,4.0,7.0,8.0
3890.927704965099,23.0,34.0,3.0
43235.48493307977,45.0,8.0,3.0
99960.47913996516,22.0,36.0,7.0
47536.1729846961,20.0,18.0,6.0
10437.886904450117,44.0,13.0,6.0
86333.03301581251,39.0,35.0,8.0
39764.22350324512,10.0,18.0,10.0
40830.21475787674,26.0,35.0,9.0
38753.9804731611,44.0,29.0,6.0
98028.25998199215,21.0,18.0,3.0
14486.179997048606,12.0,40.0,4.0
53133.87348297672,27.0,26.0,9.0
3033.15772337526,34.0,24.0,5.0
85448.17007759523,15.0,10.0,3.0
40700.47063295863,17.0,36.0,7.0
55869.922910795336,10.0,4.0,4.0
35151.772751989694,20.0,18.0,9.0
83217.86189585067,33.0,10.0,3.0
90275.48222370516,47.0,3.0,9.0
26081.567836630136,15.0,16.0,5.0
18631.2525398607,39.0,32.0,7.0
33697.75313351477,37.0,25.0,4.0
58453.22209890124,24.0,40.0,9.0
62599.443284937755,46.0,31.0,9.0
52637.125036284946,10.0,24.0,9.0
51823.9048443001,43.0,15.0,4.0
10865.61498612293,17.0,13.0,10.0
30005.160532774815,33.0,38.0,2.0
44572.20629536223,28.0,20.0,5.0
30939.878434996946,26.0,14.0,8.0
45946.75201643174,29.0,17.0,8.0
93487.77168093037,8.0,45.0,8.0
50937.922633384434,6.0,12.0,8.0
39759.49492411075,9.0,40.0,2.0
47621.62119228636,47.0,16.0,5.0
18424.58925615239,8.0,38.0,4.0
25890.343776609345,15.0,24.0,2.0
84796.38983970982,27.0,11.0,5.0
76381.58678774386,36.0,47.0,8.0
91473.09661075639,38.0,14.0,10.0
30476.168633667512,8.0,47.0,4.0
21674.06977307319,37.0,15.0,3.0
27760.097983466105,12.0,12.0,10.0
91325.95427282575,46.0,31.0,3.0
5536.888246032997,33.0,8.0,10.0
3655.126469983804,10.0,24.0,4.0
93714.27763339055,28.0,8.0,8.0
67550.40471145643,39.0,23.0,10.0
24732.865974355136,32.0,20.0,4.0
79450.53953519008,13.0,29.0,6.0
5585.1056681426035,22.0,7.0,4.0
36560.85465195167,8.0,4.0,8.0
93483.3338657729,24.0,28.0,4.0
7062.053497749734,30.0,35.0,9.0
23839.38116643452,40.0,40.0,7.0
65182.2438672732,19.0,26.0,2.0
94327.49186014736,47.0,35.0,6.0
87321.61092182079,38.0,31.0,9.0
13658.401631930852,23.0,21.0,6.0
10833.437288130728,43.0,21.0,5.0
10249.679745675297,13.0,33.0,7.0
56187.88017591971,37.0,9.0,5.0
91397.61068796065,3.0,20.0,6.0
75655.62736748345,11.0,45.0,4.0
9236.762443565265,47.0,29.0,9.0
65079.69147262022,19.0,8.0,9.0
11659.820966949957,40.0,14.0,9.0
3177.4747595583663,7.0,35.0,5.0
98015.33923486648,31.0,41.0,2.0
81338.45437502846,22.0,43.0,5.0
73527.22295618607,37.0,39.0,6.0
33075.262972520184,7.0,19.0,6.0
94670.90166152744,29.0,19.0,6.0
69087.85490389411,4.0,15.0,5.0
59585.31327263366,33.0,3.0,8.0
86113.4430114429,3.0,39.0,5.0
69718.17029922869,34.0,36.0,8.0
50329.28848759315,22.0,4.0,6.0
71974.07918540153,7.0,45.0,3.0
72390.10741412554,39.0,48.0,9.0
6508.668527861278,11.0,15.0,8.0
13064.340912704007,3.0,8.0,6.0
7371.552412829127,21.0,8.0,5.0
6639.605496955782,48.0,4.0,9.0
89118.7907536909,35.0,33.0,7.0
62127.00014155006,41.0,16.0,5.0
70727.39393297951,18.0,25.0,9.0
27526.503934905348,31.0,12.0,9.0
65790.96426130211,43.0,4.0,7.0
15837.910555906577,17.0,32.0,2.0
12575.22585522383,21.0,22.0,5.0
71629.83005878874,23.0,30.0,4.0
93613.74409995413,32.0,47.0,8.0
37737.34217379193,19.0,34.0,3.0
78112.45807233323,44.0,14.0,6.0
33309.91406506353,23.0,32.0,7.0
1755.6906078800655,40.0,46.0,3.0
29877.935461192086,44.0,38.0,6.0
94272.6879824189,9.0,36.0,5.0
61591.30986443906,24.0,12.0,9.0
85983.40599527222,19.0,6.0,7.0
48667.163965034546,10.0,25.0,8.0
92070.93497523783,19.0,43.0,3.0
45212.258537753376,31.0,7.0,9.0
14153.791862770573,34.0,23.0,3.0
74747.78426611332,16.0,41.0,6.0
12956.899893393198,17.0,7.0,3.0
29387.11195015537,33.0,43.0,6.0
96362.40688466596,22.0,37.0,5.0
51855.61411645611,30.0,30.0,10.0
41261.912791914416,31.0,19.0,10.0
37521.55542086262,3.0,31.0,8.0
60457.212641750055,33.0,8.0,8.0
48841.07394475306,39.0,4.0,6.0
15696.544937462062,31.0,28.0,9.0
85322.77377501728,45.0,29.0,8.0
51332.77881552812,13.0,12.0,5.0
84755.400568799,45.0,9.0,8.0
87271.2455881432,34.0,48.0,3.0
78965.98445671801,18.0,19.0,2.0
78923.01547730286,3.0,3.0,8.0
62315.369431028965,13.0,24.0,9.0
47859.51717779709,9.0,21.0,3.0
16396.347228431863,10.0,37.0,7.0
65891.63064467892,10.0,14.0,8.0
99720.53495517543,8.0,47.0,4.0
95001.10869599925,40.0,4.0,5.0
42750.08829227323,5.0,25.0,5.0
52298.2980911396,31.0,5.0,4.0
97847.10797924439,27.0,32.0,4.0
35776.948022226105,41.0,23.0,6.0
59875.48771707838,14.0,43.0,3.0
32947.67116928543,39.0,11.0,2.0
82103.54656922359,36.0,3.0,7.0
64900.704478330284,33.0,13.0,9.0
37967.55179535753,22.0,36.0,10.0
22080.590209126345,35.0,43.0,6.0
83642.78988776976,33.0,17.0,3.0
64580.806913425804,27.0,45.0,7.0
50995.93791969869,4.0,36.0,7.0
89183.09205199555,48.0,34.0,6.0
62032.268448914976,10.0,40.0,7.0
87679.06672496746,36.0,17.0,4.0
96035.12929633791,5.0,12.0,5.0
4367.300828368616,17.0,7.0,3.0
52995.088198613645,21.0,9.0,8.0
54139.15523213905,45.0,39.0,2.0
99673.41300100672,47.0,33.0,9.0
47456.99046293615,25.0,10.0,3.0
37765.33739497191,16.0,32.0,6.0
56093.818420041745,28.0,39.0,5.0
30537.989523083936,4.0,15.0,10.0
78775.63324010962,25.0,41.0,3.0
32444.13806873403,3.0,44.0,6.0
14093.578457492978,3.0,34.0,9.0
67319.76938810437,31.0,22.0,2.0
91706.15537202812,18.0,7.0,4.0
85944.00186842869,48.0,7.0,9.0
50167.807674917276,46.0,42.0,4.0
2855.8053587496674,11.0,10.0,5.0
19866.312529873812,15.0,23.0,4.0
50817.94318618953,41.0,5.0,5.0
40095.53661261785,33.0,13.0,4.0
66091.74425551548,44.0,7.0,7.0
79583.75447450705,20.0,45.0,9.0
76628.00356027958,25.0,36.0,5.0
66975.70339951075,6.0,13.0,4.0
84250.52854389302,13.0,35.0,8.0
37374.122577805945,34.0,6.0,4.0
4525.157405577749,38.0,27.0,7.0
14718.897458191332,10.0,8.0,9.0
57441.60132161232,39.0,15.0,8.0
56332.09676243732,20.0,47.0,7.0
38367.30771100966,42.0,9.0,6.0
16160.327066913407,43.0,44.0,4.0
26630.493447983892,41.0,27.0,5.0
96913.24377812012,19.0,27.0,4.0
98845.16147649137,25.0,37.0,8.0
46346.18018262932,5.0,10.0,7.0
71284.95859781574,28.0,5.0,5.0
93992.42825509298,24.0,24.0,9.0
17857.52369010293,15.0,5.0,5.0
90231.98696785115,6.0,31.0,9.0
26871.899857686534,41.0,15.0,7.0
17986.138394723755,39.0,35.0,5.0
5272.728523695651,26.0,7.0,5.0
60619.32597483211,4.0,14.0,5.0
19926.045069378793,32.0,27.0,10.0
5997.404937475644,15.0,41.0,10.0
53846.96940273145,37.0,3.0,6.0
74405.96358708957,7.0,4.0,5.0
82420.64989450666,26.0,12.0,9.0
23303.551179519553,21.0,4.0,4.0
25957.115439703855,47.0,10.0,5.0
26750.678738309383,36.0,46.0,7.0
60193.79408705239,2.0,15.0,6.0
72674.48807055272,29.0,17.0,8.0
4038.0534394072233,8.0,29.0,6.0
67882.92447543523,16.0,48.0,7.0
31834.34841406433,45.0,14.0,5.0
