random-seed,gerreproduce,patch-variability,ger-gain-from-food,grass-regrowth-time
5419.753830690294,3.0,13.0,14.0,4.0
85973.59806111359,4.0,21.0,12.0,4.0
24259.767789800022,3.0,91.0,8.0,4.0
18996.39019320827,1.0,38.0,16.0,3.0
86377.72102485827,2.0,47.0,19.0,4.0
56291.30800889615,2.0,67.0,13.0,3.0
62466.866846794284,3.0,88.0,3.0,7.0
86491.99458556758,1.0,99.0,12.0,10.0
32077.56988818066,3.0,52.0,6.0,1.0
19186.45262680192,2.0,33.0,9.0,5.0
21356.036691641766,5.0,81.0,8.0,8.0
6665.2533017713595,1.0,20.0,14.0,6.0
24652.690922090962,3.0,18.0,10.0,7.0
97831.87194238939,4.0,68.0,15.0,7.0
14120.692532752126,5.0,84.0,3.0,5.0
20408.616653306166,4.0,28.0,2.0,1.0
92287.53147025565,2.0,60.0,2.0,7.0
10216.173150204399,4.0,85.0,9.0,3.0
14404.116059127937,3.0,34.0,9.0,3.0
54149.87009143235,5.0,84.0,16.0,8.0
55255.945320363935,4.0,38.0,16.0,9.0
89643.16858623644,4.0,85.0,5.0,9.0
39608.90590146496,5.0,77.0,4.0,3.0
51840.198881687254,4.0,79.0,13.0,4.0
20013.05340727713,2.0,66.0,15.0,1.0
81373.84632758054,3.0,48.0,11.0,3.0
76142.56788097996,3.0,26.0,14.0,9.0
10661.047729587212,3.0,42.0,19.0,2.0
99275.60869516712,3.0,68.0,14.0,5.0
10854.048269299183,5.0,92.0,10.0,6.0
934.9999815910203,2.0,65.0,16.0,5.0
52476.023952471696,1.0,42.0,10.0,6.0
6846.801041626774,2.0,68.0,15.0,3.0
89775.92940357988,1.0,89.0,9.0,2.0
16209.578352564073,3.0,98.0,3.0,9.0
54728.10756847033,2.0,27.0,12.0,10.0
30149.6902926509,3.0,86.0,20.0,8.0
71664.28787380188,4.0,75.0,12.0,4.0
61352.44590477973,2.0,56.0,7.0,6.0
998.7757263444839,2.0,50.0,4.0,5.0
45908.03697010858,2.0,100.0,14.0,7.0
62795.695462793556,3.0,55.0,3.0,3.0
20509.077937232934,2.0,58.0,19.0,2.0
82691.09494806862,2.0,59.0,20.0,3.0
2503.5972232738163,4.0,57.0,17.0,1.0
48621.73868191156,5.0,89.0,16.0,1.0
16013.150379880331,2.0,27.0,11.0,3.0
23495.073635205208,3.0,7.0,4.0,3.0
27508.02747384357,2.0,76.0,5.0,8.0
5570.423502475396,1.0,29.0,6.0,2.0
49060.43809974052,4.0,98.0,19.0,8.0
57314.36732349077,3.0,56.0,15.0,9.0
33678.07816883736,4.0,13.0,9.0,8.0
69983.09361033299,2.0,84.0,15.0,7.0
6815.124962383094,4.0,66.0,3.0,2.0
50730.972987013476,3.0,27.0,5.0,9.0
56732.92198347624,3.0,51.0,8.0,2.0
30698.813325601863,1.0,78.0,6.0,6.0
87482.99558275066,5.0,10.0,15.0,4.0
78955.68996727697,3.0,24.0,9.0,7.0
88154.58073244167,1.0,32.0,10.0,3.0
4519.557442056776,1.0,82.0,7.0,10.0
1739.9499461848072,4.0,65.0,19.0,3.0
38788.8531753632,4.0,11.0,6.0,4.0
88703.16742719016,2.0,63.0,15.0,8.0
20369.169512389763,2.0,65.0,6.0,3.0
19930.333483792838,2.0,51.0,20.0,9.0
74023.23800629776,4.0,53.0,10.0,9.0
94603.83179476691,3.0,90.0,3.0,8.0
45751.24496474908,4.0,84.0,19.0,2.0
46561.17772942338,3.0,50.0,19.0,5.0
50494.74826085775,2.0,11.0,17.0,6.0
15532.26735681776,5.0,58.0,5.0,7.0
67836.23327519138,2.0,75.0,5.0,4.0
75623.72265988527,3.0,36.0,15.0,10.0
92776.291440231,4.0,7.0,13.0,3.0
64899.303000667,2.0,27.0,19.0,2.0
17580.28475458184,3.0,60.0,6.0,2.0
40518.818007339694,2.0,68.0,11.0,6.0
34035.364932889504,2.0,48.0,2.0,9.0
33705.09919414035,1.0,25.0,10.0,7.0
86402.40345558019,1.0,53.0,6.0,5.0
54703.2707447315,3.0,59.0,10.0,7.0
74481.54117769765,3.0,84.0,18.0,10.0
22787.988871130045,2.0,92.0,11.0,9.0
7296.360359691684,3.0,94.0,11.0,7.0
34947.88847990841,3.0,53.0,13.0,10.0
6106.284611501168,4.0,35.0,18.0,10.0
15728.860086086721,4.0,55.0,9.0,6.0
53937.19498153367,4.0,81.0,4.0,4.0
9644.216100830245,2.0,92.0,4.0,3.0
77818.57344806283,3.0,48.0,5.0,8.0
19931.031478489866,4.0,35.0,17.0,7.0
6496.917192544952,3.0,48.0,18.0,4.0
71250.79795118967,5.0,75.0,12.0,10.0
89267.9097958489,3.0,6.0,4.0,8.0
7312.837168067304,2.0,76.0,10.0,7.0
96043.61056379853,1.0,98.0,7.0,7.0
746.1956984607192,1.0,12.0,20.0,4.0
30631.189114691435,4.0,44.0,8.0,1.0
45095.07998454664,5.0,38.0,14.0,5.0
48780.548184899235,2.0,90.0,7.0,5.0
5624.089211852821,3.0,65.0,16.0,7.0
82614.40668414459,3.0,33.0,12.0,4.0
63991.50283736414,1.0,16.0,14.0,6.0
32370.36898178668,2.0,7.0,15.0,6.0
26824.309136302105,2.0,42.0,9.0,6.0
96531.03736201904,5.0,19.0,11.0,7.0
43988.62686149644,3.0,46.0,6.0,3.0
19493.104029155806,3.0,74.0,3.0,6.0
22192.903851835345,4.0,49.0,11.0,2.0
98087.51243319859,2.0,68.0,3.0,5.0
74981.72229364981,4.0,11.0,18.0,8.0
36589.92746413302,4.0,82.0,16.0,4.0
69336.1039582431,1.0,28.0,10.0,6.0
63054.117773613616,5.0,85.0,15.0,7.0
68485.33786720016,2.0,14.0,20.0,7.0
85761.48441421252,3.0,34.0,11.0,7.0
70105.136344436,2.0,69.0,8.0,8.0
73934.4029066144,5.0,55.0,5.0,9.0
39224.70717290716,5.0,64.0,11.0,3.0
79814.0185850258,4.0,32.0,9.0,3.0
62801.428875617,4.0,66.0,16.0,7.0
77220.19673953447,5.0,64.0,20.0,10.0
90965.0377930013,3.0,15.0,5.0,5.0
68093.92685318778,2.0,55.0,10.0,9.0
17938.099553247976,2.0,74.0,12.0,5.0
44605.46493883168,3.0,55.0,18.0,4.0
34160.55028181922,4.0,59.0,6.0,2.0
65384.790390718415,2.0,63.0,13.0,7.0
2280.492302832629,5.0,65.0,11.0,7.0
84712.18065972341,2.0,88.0,7.0,2.0
48051.50017452043,5.0,43.0,3.0,6.0
24750.67835591322,3.0,21.0,18.0,1.0
58410.20625080013,5.0,79.0,10.0,9.0
33379.016805849984,4.0,23.0,7.0,7.0
71291.9486027401,4.0,9.0,3.0,7.0
20626.485332386714,3.0,8.0,11.0,6.0
71257.59904749224,4.0,26.0,14.0,5.0
22451.050707668728,4.0,68.0,10.0,4.0
18286.278366273236,2.0,77.0,19.0,8.0
86716.0079795296,3.0,63.0,5.0,5.0
69870.68352071414,5.0,39.0,4.0,7.0
67813.03304975228,3.0,27.0,11.0,8.0
15810.848244272092,5.0,48.0,5.0,5.0
13210.923567068221,2.0,8.0,9.0,9.0
42148.76150703045,4.0,79.0,17.0,6.0
6091.039140081181,4.0,91.0,2.0,3.0
14482.84276617824,3.0,45.0,16.0,5.0
26502.476903227842,4.0,72.0,5.0,4.0
57457.46353380599,2.0,18.0,20.0,1.0
64984.66515984307,2.0,70.0,6.0,3.0
56296.7650145886,3.0,9.0,6.0,7.0
10582.009524282144,3.0,83.0,15.0,4.0
4361.841800487315,4.0,79.0,11.0,4.0
56065.275045424954,4.0,83.0,14.0,9.0
9222.848312604045,3.0,62.0,13.0,7.0
51891.975776688174,4.0,85.0,9.0,4.0
94606.20603938853,2.0,29.0,18.0,5.0
44626.90179329769,5.0,61.0,17.0,7.0
70809.93346194692,5.0,81.0,5.0,9.0
51195.37009048696,1.0,8.0,9.0,4.0
12062.860673066669,3.0,22.0,2.0,7.0
35125.21192502965,2.0,44.0,19.0,8.0
60125.752861826106,4.0,5.0,8.0,9.0
90866.10817768781,3.0,37.0,9.0,2.0
24272.3513252363,4.0,71.0,9.0,1.0
37537.58434214686,3.0,93.0,10.0,8.0
66581.74494344312,2.0,64.0,11.0,4.0
72678.22597310123,3.0,82.0,4.0,6.0
17290.009831909203,4.0,84.0,7.0,6.0
10162.269067471827,1.0,93.0,11.0,9.0
45445.305846117975,1.0,63.0,4.0,6.0
30480.431320696163,3.0,44.0,18.0,8.0
29487.173308096473,2.0,86.0,12.0,3.0
18478.550387859475,4.0,19.0,14.0,2.0
74433.38987837367,5.0,17.0,14.0,5.0
5542.359140949142,5.0,79.0,19.0,8.0
2688.09635172195,3.0,12.0,2.0,10.0
767.7124358780352,4.0,28.0,17.0,6.0
72823.01032479087,5.0,95.0,7.0,3.0
86797.32496906644,2.0,87.0,13.0,8.0
54464.89781886559,4.0,59.0,10.0,3.0
60119.76292764678,3.0,55.0,9.0,3.0
19924.20021361688,2.0,76.0,12.0,7.0
74910.74608674707,4.0,32.0,2.0,3.0
92740.73201643057,1.0,43.0,20.0,9.0
86760.23755447111,5.0,72.0,20.0,7.0
81581.74875470858,5.0,17.0,17.0,5.0
79668.07969335426,1.0,95.0,13.0,7.0
7167.412162203388,1.0,31.0,15.0,7.0
66807.46525832123,3.0,18.0,13.0,5.0
5871.713772808798,4.0,61.0,3.0,10.0
69003.49981090757,4.0,86.0,9.0,3.0
96429.90256949844,2.0,8.0,13.0,6.0
51040.07359833914,2.0,85.0,4.0,2.0
47202.75578468323,4.0,56.0,4.0,9.0
64685.93016813772,3.0,43.0,8.0,2.0
78640.41837374112,4.0,66.0,8.0,2.0
48410.31534314664,5.0,53.0,15.0,6.0
56628.95886682817,1.0,94.0,6.0,6.0
97425.35161301316,1.0,25.0,8.0,7.0
6848.567201308521,2.0,39.0,17.0,7.0
23816.77586152525,4.0,85.0,19.0,9.0
62427.4895517342,4.0,63.0,4.0,1.0
41629.82151661184,2.0,69.0,4.0,9.0
79910.09278382287,5.0,27.0,6.0,8.0
9900.175134265648,4.0,74.0,18.0,2.0
15206.775766923109,5.0,26.0,15.0,9.0
40072.9098651277,5.0,53.0,3.0,5.0
6745.5431837155365,4.0,94.0,7.0,4.0
70423.01439710465,3.0,62.0,16.0,4.0
86263.19561627255,4.0,64.0,7.0,2.0
22409.73170917509,4.0,30.0,17.0,7.0
79327.46360434119,5.0,100.0,7.0,8.0
10012.967438428863,5.0,96.0,4.0,8.0
59148.72473117226,2.0,60.0,13.0,1.0
95616.04831377414,3.0,21.0,8.0,1.0
66621.2675384704,5.0,78.0,9.0,8.0
97977.03562402932,5.0,59.0,13.0,6.0
28708.284472198255,2.0,30.0,3.0,4.0
47114.082197818556,3.0,61.0,10.0,4.0
12089.802908679716,2.0,61.0,19.0,1.0
92599.61449313056,2.0,37.0,19.0,5.0
90506.90319838212,3.0,19.0,13.0,8.0
73055.48913906666,4.0,84.0,7.0,9.0
13313.585648482294,1.0,99.0,19.0,4.0
64080.07417979318,5.0,84.0,9.0,4.0
79309.16666309566,3.0,56.0,6.0,9.0
13605.718037757582,4.0,78.0,13.0,7.0
43304.01591684534,5.0,67.0,14.0,4.0
16381.668925902979,2.0,51.0,14.0,3.0
97099.98687987802,2.0,9.0,12.0,6.0
64684.5087683007,4.0,61.0,16.0,1.0
8400.169333897958,4.0,48.0,16.0,6.0
99037.92139380498,1.0,78.0,4.0,4.0
91327.27112199327,5.0,87.0,13.0,2.0
87865.31267620405,4.0,59.0,8.0,2.0
39416.687222291745,4.0,18.0,3.0,8.0
62922.994539614876,3.0,58.0,3.0,2.0
81007.61824419466,2.0,25.0,13.0,8.0
7103.988652583559,2.0,51.0,12.0,8.0
24250.535537741773,4.0,71.0,15.0,9.0
62420.56646337964,5.0,66.0,11.0,9.0
99249.90436886017,1.0,74.0,10.0,9.0
36032.03394053501,2.0,54.0,9.0,9.0
51958.526987449535,4.0,20.0,3.0,8.0
30372.57502482965,1.0,83.0,7.0,5.0
79433.77669050048,3.0,18.0,17.0,6.0
41080.961609243226,3.0,33.0,10.0,1.0
93778.9504109983,5.0,57.0,2.0,9.0
50770.922428364596,3.0,54.0,18.0,4.0
42036.21721841832,4.0,98.0,5.0,9.0
76692.44856070896,1.0,60.0,17.0,4.0
39733.904513170746,2.0,98.0,9.0,10.0
72791.50441067052,5.0,11.0,9.0,8.0
866.3294623636607,1.0,79.0,8.0,9.0
52486.969805579865,2.0,95.0,8.0,6.0
32329.524329545948,2.0,51.0,3.0,5.0
79056.10963714006,2.0,90.0,2.0,8.0
57707.71001779732,3.0,33.0,6.0,2.0
7931.703272716245,4.0,78.0,15.0,3.0
41149.609012412744,3.0,85.0,19.0,3.0
13970.04626027933,4.0,82.0,12.0,8.0
47559.01494329934,2.0,54.0,15.0,3.0
39844.08107016557,4.0,51.0,7.0,5.0
7880.927372361358,3.0,26.0,3.0,5.0
96362.15684762447,4.0,64.0,9.0,8.0
62.904235432575895,3.0,57.0,12.0,6.0
40085.92487117614,5.0,70.0,10.0,9.0
39777.898539801296,1.0,67.0,12.0,2.0
31393.243599552778,1.0,68.0,6.0,4.0
20170.215787925863,4.0,72.0,6.0,6.0
29376.773842289622,3.0,58.0,12.0,7.0
59813.22403081397,3.0,36.0,18.0,5.0
58150.368296399865,1.0,95.0,15.0,4.0
15470.610186274693,5.0,52.0,7.0,9.0
18726.82176924584,1.0,74.0,17.0,5.0
17620.696369018642,5.0,76.0,16.0,8.0
85276.18035617772,4.0,60.0,15.0,8.0
5501.765947674652,1.0,7.0,5.0,8.0
61881.41532383403,1.0,94.0,18.0,4.0
86455.051569848,4.0,90.0,12.0,9.0
26612.381875387484,1.0,96.0,10.0,3.0
40163.21788647601,4.0,76.0,7.0,1.0
91507.89443414418,4.0,88.0,8.0,1.0
45805.502819856076,3.0,100.0,13.0,5.0
10025.77899749407,2.0,61.0,9.0,8.0
19855.4867608691,4.0,43.0,15.0,2.0
52150.90976295884,2.0,20.0,18.0,4.0
86846.24128725693,3.0,64.0,12.0,1.0
91116.6575011555,4.0,92.0,6.0,10.0
31866.625075265358,5.0,18.0,8.0,4.0
11810.309025342718,4.0,93.0,12.0,2.0
72635.00575697613,3.0,62.0,8.0,10.0
20862.62263089082,2.0,32.0,6.0,4.0
18025.966969838566,2.0,96.0,15.0,8.0
7149.524476278213,3.0,97.0,4.0,6.0
24570.928752079075,3.0,41.0,5.0,1.0
39665.057875454004,1.0,65.0,18.0,6.0
28949.570995014208,1.0,53.0,4.0,1.0
1222.4434638516166,3.0,55.0,15.0,9.0
14611.527643644782,4.0,13.0,20.0,2.0
201.49672454819674,3.0,56.0,5.0,10.0
54929.00589903806,4.0,97.0,6.0,5.0
27989.106165673347,4.0,86.0,7.0,5.0
48019.20025194859,3.0,13.0,10.0,3.0
29483.882177701667,2.0,32.0,8.0,2.0
48629.27972721863,4.0,89.0,2.0,5.0
63933.229070079775,2.0,41.0,18.0,9.0
41721.128519480844,1.0,33.0,12.0,9.0
75340.59916107719,4.0,50.0,8.0,7.0
77653.17765450836,3.0,7.0,6.0,9.0
64531.02865467169,4.0,17.0,11.0,3.0
9565.706246862821,4.0,18.0,6.0,8.0
29597.139889680842,5.0,70.0,10.0,9.0
90012.82844581976,3.0,57.0,8.0,7.0
31355.146419220688,3.0,67.0,3.0,3.0
59997.83840519836,1.0,85.0,16.0,4.0
56769.14543412212,5.0,51.0,19.0,8.0
99425.95651179113,1.0,74.0,18.0,9.0
7565.781510731769,3.0,28.0,15.0,1.0
80907.5763068355,4.0,62.0,18.0,4.0
46892.580199916585,4.0,85.0,15.0,8.0
4697.979228534807,5.0,76.0,16.0,5.0
20447.41420853307,3.0,98.0,19.0,9.0
13777.324834929332,4.0,86.0,15.0,6.0
24.53002826467058,2.0,73.0,6.0,6.0
42033.88007974821,3.0,26.0,6.0,2.0
70592.78753729079,3.0,6.0,7.0,3.0
10282.495415230229,3.0,47.0,17.0,7.0
28436.008182146936,2.0,88.0,8.0,10.0
13453.605084675964,4.0,97.0,9.0,7.0
38634.14087973039,2.0,56.0,3.0,8.0
29038.845725358147,4.0,77.0,12.0,8.0
85796.53552293469,2.0,55.0,6.0,7.0
98652.52023948789,4.0,88.0,14.0,5.0
20323.207247431506,1.0,68.0,8.0,9.0
39495.22897437949,2.0,30.0,7.0,6.0
30834.22939834187,2.0,82.0,13.0,4.0
92680.8875877689,4.0,86.0,13.0,10.0
65910.86998601934,4.0,73.0,10.0,8.0
80878.83931020333,2.0,7.0,10.0,7.0
14110.972127212284,2.0,90.0,11.0,6.0
54330.52960560446,1.0,37.0,13.0,6.0
77729.48911440236,1.0,84.0,20.0,9.0
25594.42067163713,4.0,74.0,8.0,4.0
57186.28649354644,3.0,77.0,11.0,8.0
44614.14178156488,4.0,75.0,9.0,4.0
99374.8127453273,4.0,19.0,12.0,9.0
86792.49252704674,4.0,89.0,14.0,5.0
29167.480785953478,4.0,84.0,13.0,9.0
65880.63922589329,2.0,79.0,4.0,10.0
16783.828612210513,4.0,77.0,18.0,3.0
74675.57440279885,4.0,9.0,12.0,3.0
61518.646535250096,2.0,46.0,14.0,4.0
32726.015320086106,2.0,5.0,15.0,3.0
54384.342335755,1.0,85.0,3.0,9.0
91279.23127501544,3.0,53.0,6.0,9.0
28223.39768310596,1.0,22.0,12.0,6.0
69602.14646095113,2.0,47.0,11.0,7.0
1897.0904867018123,4.0,53.0,7.0,2.0
18155.631330848166,2.0,79.0,5.0,1.0
13382.697852642812,5.0,14.0,9.0,1.0
33454.51840946441,2.0,45.0,10.0,6.0
87772.68131478451,4.0,38.0,4.0,5.0
74652.56996595893,3.0,18.0,9.0,2.0
60766.434982316896,5.0,32.0,5.0,8.0
81215.10140154156,2.0,76.0,12.0,9.0
71347.75217676548,4.0,6.0,14.0,9.0
91647.53994364191,5.0,26.0,10.0,10.0
3517.822971761024,4.0,8.0,5.0,6.0
97618.01903274146,1.0,31.0,10.0,7.0
94778.5131496067,2.0,70.0,14.0,7.0
3643.775124429674,4.0,34.0,5.0,8.0
10097.024301702817,4.0,57.0,2.0,3.0
95416.30364252186,3.0,100.0,19.0,9.0
99458.56214554733,4.0,86.0,12.0,6.0
17147.948138548123,4.0,28.0,3.0,2.0
88773.4675661062,2.0,20.0,18.0,5.0
51561.45212499018,1.0,6.0,17.0,7.0
33551.241105991,1.0,46.0,10.0,2.0
41845.003498673264,4.0,29.0,11.0,1.0
91101.55165477042,3.0,85.0,7.0,1.0
97643.81345234433,2.0,8.0,18.0,4.0
64620.35533144582,2.0,84.0,10.0,9.0
28302.426243079037,5.0,14.0,7.0,2.0
91853.58074490458,3.0,87.0,13.0,7.0
67734.9338402814,4.0,62.0,13.0,9.0
72443.13670794528,5.0,73.0,9.0,4.0
59761.35914229513,3.0,22.0,14.0,4.0
81209.47301691635,3.0,99.0,4.0,2.0
70510.97826189583,2.0,34.0,7.0,1.0
2804.86729220499,4.0,16.0,6.0,3.0
70042.01738080272,2.0,28.0,15.0,6.0
91973.65547845112,5.0,80.0,11.0,9.0
52705.61392068776,1.0,38.0,4.0,7.0
55986.6772025692,4.0,55.0,5.0,1.0
93879.36080329462,2.0,73.0,10.0,9.0
89838.65679976218,5.0,25.0,15.0,2.0
28785.88822991011,2.0,9.0,10.0,2.0
82353.81943204871,3.0,41.0,11.0,10.0
46248.41343740981,3.0,53.0,15.0,6.0
10076.110409956911,3.0,87.0,15.0,4.0
5962.867453003042,4.0,91.0,12.0,7.0
10592.4034104272,5.0,74.0,14.0,4.0
61083.947929557864,1.0,90.0,10.0,9.0
59268.76055864805,3.0,37.0,5.0,9.0
56039.63134359864,4.0,89.0,2.0,8.0
56149.5690971543,3.0,8.0,10.0,8.0
90821.89898275811,3.0,62.0,6.0,4.0
74555.8730277523,4.0,31.0,4.0,2.0
98818.03480228473,4.0,72.0,18.0,2.0
10051.362402899082,1.0,21.0,18.0,7.0
19095.85486202651,4.0,14.0,2.0,8.0
30058.288932215768,3.0,19.0,18.0,7.0
89153.68020397429,2.0,28.0,13.0,6.0
82382.14402757208,3.0,25.0,3.0,10.0
4501.588035362819,1.0,78.0,13.0,8.0
71559.4074476663,3.0,68.0,5.0,6.0
24806.985575896884,2.0,100.0,16.0,10.0
13521.079132014434,4.0,57.0,2.0,6.0
79096.44128989032,3.0,27.0,11.0,2.0
48065.37655793453,2.0,100.0,9.0,3.0
46081.79766180233,3.0,44.0,13.0,5.0
76939.10663724024,4.0,94.0,5.0,9.0
73564.22769487328,2.0,43.0,6.0,10.0
82915.04127781389,4.0,100.0,14.0,1.0
77029.67510765305,1.0,70.0,11.0,8.0
28371.116707617348,2.0,73.0,13.0,5.0
67523.82859684457,5.0,20.0,11.0,4.0
78267.16279934088,4.0,50.0,18.0,6.0
71656.03582877359,2.0,38.0,13.0,10.0
45746.38469614696,1.0,52.0,15.0,5.0
41071.57241711411,5.0,74.0,7.0,9.0
56571.38722096195,5.0,89.0,4.0,6.0
21518.682498755414,2.0,23.0,19.0,4.0
54024.995167586196,4.0,66.0,10.0,1.0
55843.27049014633,1.0,26.0,11.0,8.0
16862.53442362188,2.0,98.0,18.0,8.0
65042.51249222186,4.0,26.0,6.0,7.0
88232.70984380969,2.0,88.0,7.0,4.0
38410.84053602852,2.0,8.0,11.0,3.0
33533.473084202495,4.0,68.0,14.0,2.0
33160.74753579523,2.0,43.0,7.0,3.0
57715.89299272468,1.0,43.0,3.0,1.0
52109.00339571602,5.0,7.0,4.0,3.0
31328.807996139454,3.0,44.0,5.0,5.0
48963.30945034613,1.0,47.0,16.0,2.0
33612.39242581632,5.0,21.0,11.0,5.0
38015.550572950546,5.0,8.0,12.0,6.0
68745.46631810625,5.0,6.0,10.0,2.0
34377.77096108005,3.0,92.0,12.0,4.0
49005.334270128435,3.0,56.0,2.0,6.0
4065.279058124737,4.0,8.0,10.0,2.0
10224.670059062393,2.0,69.0,20.0,2.0
89746.38930019799,3.0,67.0,10.0,2.0
13701.638457443049,2.0,77.0,17.0,2.0
44409.43669246465,2.0,32.0,15.0,7.0
89954.95531071658,1.0,58.0,20.0,6.0
51407.27847734324,4.0,62.0,12.0,2.0
61338.97668435888,5.0,98.0,18.0,2.0
69403.37272353811,2.0,20.0,12.0,6.0
95659.11375732695,2.0,76.0,4.0,2.0
82519.33546110355,3.0,19.0,4.0,10.0
85944.94917540754,4.0,85.0,20.0,6.0
21564.52276616499,3.0,79.0,4.0,4.0
2226.047355065807,5.0,89.0,12.0,4.0
60808.08146575247,4.0,8.0,3.0,7.0
72289.36885111613,4.0,38.0,11.0,3.0
85101.94485638711,3.0,71.0,3.0,7.0
14991.408764745629,4.0,23.0,20.0,5.0
35458.16087449477,3.0,49.0,10.0,9.0
49001.18286769612,3.0,60.0,10.0,9.0
76998.44984837489,3.0,22.0,11.0,8.0
19053.718367268626,2.0,47.0,2.0,8.0
13462.934242369422,4.0,94.0,14.0,5.0
48267.277751024754,1.0,34.0,12.0,9.0
55304.35862587577,4.0,95.0,16.0,3.0
76498.35541663843,1.0,64.0,16.0,9.0
36276.62694249251,2.0,42.0,13.0,4.0
20530.06010370027,2.0,41.0,8.0,9.0
87962.6787903918,1.0,23.0,12.0,10.0
54475.370921628986,3.0,45.0,9.0,2.0
53120.96301768932,3.0,65.0,14.0,3.0
88143.0280296784,3.0,75.0,11.0,9.0
77425.8404742241,3.0,38.0,17.0,1.0
36512.96447715161,3.0,45.0,18.0,8.0
31186.930681357313,2.0,67.0,15.0,1.0
47055.8859357074,4.0,67.0,11.0,6.0
83815.57055995244,2.0,9.0,7.0,4.0
42782.913868737305,2.0,32.0,10.0,7.0
6509.127136725438,2.0,57.0,7.0,5.0
28371.928397687865,3.0,71.0,19.0,6.0
86779.34261906394,2.0,38.0,13.0,2.0
94695.92899610911,2.0,79.0,7.0,2.0
8636.791981521656,2.0,7.0,12.0,6.0
50683.983619860985,1.0,21.0,4.0,9.0
54124.41822613408,3.0,7.0,7.0,7.0
99435.2836929797,1.0,37.0,13.0,7.0
45101.6430168389,2.0,32.0,7.0,6.0
34965.989187102896,2.0,8.0,13.0,7.0
25296.94873383979,5.0,94.0,3.0,2.0
45290.16822937407,5.0,10.0,7.0,6.0
24163.64613848912,4.0,68.0,15.0,6.0
21265.026316938303,5.0,11.0,5.0,7.0
69720.9414450209,3.0,73.0,19.0,5.0
91126.5119029146,5.0,16.0,2.0,7.0
37141.334637184525,4.0,65.0,4.0,7.0
2073.0374491816156,1.0,27.0,13.0,4.0
74247.90104916084,4.0,26.0,9.0,2.0
91730.42595917638,1.0,64.0,10.0,6.0
52892.91100580778,1.0,22.0,12.0,6.0
99240.02980970789,4.0,57.0,17.0,2.0
97820.09946524068,3.0,26.0,10.0,3.0
51971.57019963515,4.0,86.0,6.0,1.0
91095.78437694309,2.0,13.0,20.0,4.0
97929.27158634017,4.0,28.0,4.0,2.0
94314.97077947571,4.0,86.0,15.0,1.0
82983.99128600914,3.0,53.0,15.0,4.0
79196.43128731531,3.0,27.0,10.0,9.0
93254.67207347459,3.0,55.0,5.0,8.0
97973.9931346937,2.0,35.0,15.0,5.0
52892.592862262994,4.0,82.0,19.0,2.0
37140.585603421176,2.0,82.0,13.0,6.0
72758.61452033703,3.0,70.0,3.0,7.0
61825.85972113616,3.0,53.0,15.0,2.0
97812.80140550196,5.0,47.0,18.0,2.0
19826.617440153394,2.0,99.0,16.0,9.0
62205.28325142625,1.0,92.0,12.0,9.0
37730.70042337323,4.0,55.0,10.0,3.0
12179.026136093615,3.0,15.0,13.0,5.0
67517.08652277078,3.0,92.0,13.0,6.0
39611.20253881525,2.0,71.0,8.0,6.0
85096.31264942062,2.0,87.0,3.0,2.0
75240.3137732105,3.0,41.0,3.0,6.0
53824.632191816425,3.0,39.0,13.0,7.0
13153.638042091829,3.0,59.0,17.0,2.0
30349.858866521994,4.0,12.0,11.0,4.0
36123.56434178222,1.0,61.0,11.0,7.0
74646.89373259465,2.0,89.0,6.0,3.0
32448.879645794168,4.0,39.0,13.0,5.0
82778.23462563677,2.0,35.0,18.0,5.0
20470.23187647323,4.0,15.0,8.0,7.0
8918.543551473738,4.0,44.0,4.0,4.0
53127.26883786316,2.0,94.0,7.0,5.0
95186.01267687487,3.0,7.0,2.0,6.0
51598.71227066718,1.0,69.0,6.0,9.0
43559.12495570229,3.0,94.0,12.0,2.0
95179.07616198165,5.0,15.0,9.0,8.0
98506.97998876544,4.0,44.0,10.0,6.0
58003.70721946698,2.0,96.0,18.0,6.0
33501.974716423705,2.0,78.0,5.0,8.0
15081.764076762409,2.0,66.0,8.0,4.0
50941.92973053691,5.0,75.0,10.0,10.0
97638.78966600384,2.0,28.0,13.0,6.0
37802.74619302656,2.0,39.0,4.0,2.0
6847.904784757396,4.0,73.0,13.0,6.0
13056.047228316816,4.0,82.0,15.0,9.0
82526.33488403741,1.0,6.0,14.0,8.0
89656.95344845548,3.0,80.0,10.0,5.0
48380.71099308096,2.0,51.0,9.0,9.0
84603.11792366387,2.0,77.0,14.0,6.0
80840.19296151205,4.0,19.0,5.0,8.0
24800.559847957287,4.0,72.0,10.0,4.0
33759.95854493856,1.0,32.0,15.0,3.0
36473.129435753486,3.0,77.0,5.0,5.0
57087.62920745928,5.0,18.0,13.0,7.0
45199.48653453011,3.0,56.0,18.0,2.0
11505.78642563474,4.0,79.0,16.0,8.0
10287.809878791406,3.0,50.0,18.0,7.0
6894.665075312293,4.0,78.0,8.0,7.0
71331.52911867847,3.0,60.0,17.0,6.0
73539.66596600862,4.0,9.0,15.0,5.0
24757.775777572017,4.0,17.0,19.0,8.0
61356.83075372257,4.0,81.0,15.0,7.0
81000.32527884212,3.0,55.0,8.0,1.0
89086.87101269251,4.0,74.0,3.0,3.0
17448.0724154069,2.0,77.0,16.0,2.0
46968.83277849133,4.0,50.0,13.0,6.0
57608.05447217229,2.0,29.0,19.0,5.0
