random-seed,density,%-similar-wanted,radiusNeighborhood
67004.0857812996,60.0,35.0,1.0
8287.721139271403,96.0,28.0,1.0
76024.42060469848,86.0,39.0,3.0
86298.59896186533,55.0,31.0,4.0
20894.673604067943,83.0,26.0,5.0
84506.281593617,56.0,62.0,3.0
32818.6916432304,98.0,36.0,5.0
91640.04618831673,56.0,49.0,4.0
49315.0879052865,93.0,59.0,2.0
86729.5486065961,79.0,26.0,2.0
98614.30647008806,67.0,75.0,4.0
91657.85122999063,63.0,65.0,3.0
11883.689535456351,75.0,49.0,4.0
21843.547575342982,88.0,55.0,3.0
14458.821197754965,83.0,65.0,2.0
19501.10065178506,95.0,33.0,1.0
85855.04939289573,92.0,52.0,3.0
71240.71523942392,51.0,53.0,3.0
33516.36355081015,58.0,67.0,3.0
2595.6486165124934,76.0,32.0,5.0
36701.62115855089,65.0,69.0,4.0
79317.1788273824,59.0,33.0,2.0
30288.067730620292,54.0,40.0,1.0
9463.767688949365,57.0,50.0,3.0
73878.40422196852,76.0,32.0,1.0
150.71370937673458,72.0,55.0,1.0
70717.28137753322,77.0,56.0,5.0
84798.99859697148,56.0,54.0,3.0
29366.981663776613,96.0,44.0,2.0
3506.779690044145,55.0,48.0,4.0
19230.152862705578,78.0,41.0,4.0
22611.84736787951,74.0,51.0,3.0
75636.43005831835,97.0,61.0,1.0
78032.7436289439,51.0,36.0,1.0
88906.29555141556,63.0,43.0,4.0
40895.472744372324,93.0,68.0,2.0
35067.23313788746,77.0,43.0,4.0
89094.39109017997,94.0,44.0,4.0
92497.9020071318,74.0,44.0,2.0
82882.54478683205,56.0,68.0,2.0
42428.45433643768,78.0,51.0,3.0
88438.23851068947,56.0,56.0,5.0
99813.45666003789,88.0,34.0,5.0
23758.584047089113,87.0,53.0,3.0
85373.28648083592,83.0,60.0,5.0
95192.77160086524,62.0,42.0,3.0
91002.10227899179,72.0,39.0,5.0
63582.807688892055,56.0,48.0,5.0
24201.376817465072,56.0,56.0,2.0
70753.53782741143,66.0,71.0,4.0
37605.856073795236,78.0,70.0,2.0
88427.79861577705,64.0,38.0,5.0
9927.813236854276,81.0,67.0,2.0
24927.160836668783,91.0,37.0,1.0
41749.0249669177,91.0,70.0,1.0
60321.328494767695,61.0,56.0,2.0
12139.770518908965,96.0,68.0,2.0
83961.17702729456,74.0,74.0,4.0
90809.53586166905,64.0,59.0,4.0
46106.05198666812,66.0,28.0,4.0
7872.081317842031,88.0,35.0,4.0
22753.139717357128,79.0,65.0,4.0
57024.49343179769,90.0,28.0,4.0
97303.9621510968,75.0,74.0,3.0
50594.22702109918,71.0,71.0,1.0
64656.389249525426,69.0,43.0,5.0
55760.722539572984,66.0,72.0,4.0
42515.05172685831,92.0,37.0,2.0
52577.393846950785,61.0,40.0,4.0
55777.01643692714,72.0,65.0,3.0
24408.634107505426,66.0,43.0,4.0
16428.42686508549,57.0,48.0,2.0
51930.512335678606,65.0,58.0,3.0
1038.3742913233418,83.0,73.0,1.0
79328.08171439216,58.0,55.0,3.0
89307.80009763782,88.0,25.0,1.0
52214.47563063539,89.0,50.0,4.0
77199.11431561281,92.0,61.0,4.0
38456.965165592235,99.0,27.0,2.0
93717.21178186868,77.0,60.0,2.0
32450.170843283573,92.0,39.0,3.0
50389.9661710779,99.0,74.0,4.0
25219.92598367627,78.0,48.0,5.0
36325.648259896916,97.0,62.0,4.0
56410.0545232102,63.0,51.0,4.0
64390.48396292887,72.0,47.0,2.0
42470.64138827319,74.0,37.0,2.0
214.0164633829676,67.0,56.0,1.0
27632.219845504347,97.0,68.0,3.0
51642.55846819787,52.0,54.0,5.0
7026.4070142976,87.0,38.0,3.0
12268.32068367212,98.0,39.0,3.0
63128.964751271225,72.0,34.0,4.0
27489.764746823254,54.0,54.0,5.0
20669.262073624646,60.0,41.0,1.0
62366.98807463737,51.0,36.0,4.0
96648.6614665588,73.0,66.0,5.0
77543.0504166262,89.0,39.0,3.0
66049.14429619738,62.0,29.0,1.0
20426.215998509353,53.0,40.0,2.0
62402.025087913215,84.0,59.0,2.0
23985.48402908034,74.0,36.0,1.0
40016.47837323051,63.0,39.0,4.0
86353.7322153678,76.0,65.0,2.0
83407.57293440499,97.0,56.0,4.0
90734.95862137256,87.0,55.0,4.0
57493.05436909095,54.0,55.0,3.0
44681.59197134348,57.0,34.0,4.0
38198.43661906317,71.0,34.0,4.0
46227.516030120954,75.0,63.0,4.0
76920.9626045722,79.0,38.0,2.0
87007.69840280668,87.0,36.0,4.0
69874.67205389902,71.0,38.0,3.0
91138.9755596112,80.0,31.0,4.0
14041.675161422529,67.0,74.0,3.0
65886.73590266735,54.0,39.0,2.0
87795.2656298826,88.0,70.0,2.0
99287.35830263447,92.0,74.0,4.0
23923.916415016258,67.0,66.0,4.0
21035.71048894229,74.0,48.0,4.0
32071.976672010747,66.0,48.0,4.0
30740.349488875123,79.0,71.0,4.0
47803.23747009613,98.0,74.0,3.0
65289.85763672619,97.0,44.0,2.0
88105.24626099889,89.0,44.0,2.0
28477.89834253217,70.0,48.0,2.0
60645.115910281536,97.0,31.0,5.0
60142.31920758727,70.0,36.0,5.0
38312.71924921101,83.0,29.0,3.0
82001.91288056341,86.0,62.0,3.0
90959.74749170296,98.0,74.0,4.0
16347.180644570732,78.0,47.0,5.0
33137.286018792736,51.0,35.0,4.0
6762.364455303599,65.0,72.0,3.0
59331.43011412421,91.0,41.0,1.0
80235.87302665299,68.0,71.0,2.0
2374.375011552057,79.0,30.0,1.0
55009.03044536063,60.0,67.0,5.0
42085.452919551375,60.0,57.0,2.0
17639.510676695158,64.0,42.0,1.0
61630.805793433596,88.0,47.0,3.0
11315.46191115768,90.0,73.0,3.0
60589.05036570491,63.0,28.0,4.0
5518.528891919939,67.0,61.0,4.0
59072.98921508407,89.0,61.0,4.0
46477.027338507854,89.0,36.0,5.0
10740.533153857426,92.0,52.0,1.0
18097.19239507196,94.0,55.0,2.0
89242.24153939472,97.0,74.0,4.0
82768.78556526956,51.0,70.0,4.0
63426.442761836624,75.0,41.0,2.0
52993.484765153604,74.0,48.0,1.0
80988.89609378789,74.0,35.0,1.0
85148.80883245787,82.0,75.0,3.0
76827.51840844915,68.0,33.0,1.0
37924.28462234765,58.0,72.0,3.0
85814.45586650979,68.0,66.0,3.0
28629.900545613295,61.0,36.0,4.0
66711.89195931461,66.0,54.0,4.0
47384.817018767375,98.0,25.0,3.0
66526.6163528074,99.0,60.0,3.0
15672.147921967433,90.0,29.0,2.0
10632.137279976341,87.0,73.0,2.0
45738.342453000616,72.0,55.0,4.0
23646.93394653446,71.0,58.0,5.0
31673.547823431207,80.0,50.0,4.0
64003.81562764086,54.0,45.0,4.0
53969.18924497968,68.0,62.0,3.0
42379.88285439145,54.0,40.0,1.0
69280.13242073845,88.0,71.0,4.0
67900.57327442917,76.0,58.0,2.0
69481.53818529063,88.0,72.0,5.0
32495.721665203542,67.0,34.0,3.0
3167.8358307079698,83.0,42.0,3.0
52431.66082912975,83.0,48.0,3.0
39425.17126891725,67.0,74.0,4.0
19892.7996943006,75.0,29.0,2.0
90665.95589205186,96.0,58.0,5.0
29814.0873464443,64.0,57.0,3.0
55063.98751583912,58.0,67.0,3.0
72441.49580836702,72.0,49.0,1.0
44704.87521834999,92.0,43.0,5.0
9319.838291688791,80.0,32.0,4.0
68387.95599557344,87.0,55.0,2.0
91740.63192572545,53.0,47.0,4.0
23936.416491546363,86.0,70.0,1.0
69854.05094990868,95.0,48.0,5.0
61676.59843859041,73.0,68.0,1.0
68554.982421046,50.0,53.0,5.0
52451.08656038387,52.0,61.0,4.0
35718.31950443064,99.0,60.0,1.0
87995.19319559533,87.0,37.0,3.0
78633.15416717068,70.0,45.0,2.0
83570.0498613634,79.0,63.0,3.0
41525.56690593527,75.0,65.0,3.0
14707.973088650218,50.0,51.0,3.0
31264.453233430144,65.0,65.0,2.0
92790.29065224975,95.0,27.0,1.0
83167.18486269598,97.0,40.0,2.0
96711.24331143634,86.0,49.0,2.0
80935.20162961939,66.0,46.0,4.0
62599.502536311906,94.0,39.0,4.0
7065.852364102958,55.0,31.0,5.0
57205.841432445835,96.0,45.0,3.0
2015.8871785320216,78.0,28.0,1.0
27344.136373159152,93.0,64.0,3.0
9815.49879432527,89.0,52.0,2.0
47110.580079892396,69.0,30.0,2.0
31483.99153228572,93.0,39.0,4.0
17288.655040893304,71.0,39.0,3.0
52620.46613342971,91.0,64.0,2.0
65631.66551199365,56.0,67.0,4.0
7357.074062598531,93.0,55.0,2.0
1303.6831281138273,71.0,36.0,3.0
36640.534410085915,77.0,51.0,2.0
76350.3574166143,55.0,50.0,4.0
57873.00670865237,70.0,65.0,5.0
20908.685017836113,75.0,48.0,1.0
52071.60031125434,79.0,68.0,4.0
70183.11863708805,73.0,61.0,3.0
89742.30237243994,81.0,56.0,3.0
81473.47852291161,90.0,73.0,2.0
34640.60959543221,65.0,38.0,5.0
31662.895340594776,90.0,55.0,3.0
83926.00672038426,85.0,28.0,3.0
22622.461533175097,84.0,30.0,3.0
6251.019655242014,89.0,33.0,3.0
96797.55343206156,90.0,58.0,2.0
51304.99366178588,78.0,65.0,4.0
29386.44549517355,87.0,50.0,2.0
79432.57808250602,74.0,35.0,3.0
91680.15359842042,67.0,41.0,4.0
36053.449881450615,75.0,34.0,1.0
22960.90872910456,87.0,25.0,5.0
32926.84026857365,71.0,25.0,3.0
49502.56618861595,84.0,44.0,3.0
59628.6989768954,82.0,37.0,4.0
39170.6149628302,56.0,73.0,4.0
35646.47318246894,66.0,41.0,2.0
99548.78588994384,67.0,62.0,1.0
3373.638787306154,78.0,74.0,2.0
57008.28549923097,84.0,71.0,2.0
31445.660330432576,80.0,63.0,1.0
72461.27686067887,73.0,29.0,3.0
19873.668636124694,57.0,35.0,4.0
68853.38175610839,78.0,32.0,2.0
38428.9297347608,85.0,28.0,5.0
26137.619877404308,92.0,40.0,4.0
39954.02225695561,79.0,52.0,2.0
62826.5281319944,50.0,46.0,3.0
53027.144173490975,63.0,73.0,3.0
8605.202478510217,75.0,69.0,2.0
98149.6171383477,57.0,30.0,5.0
61493.90236497238,86.0,48.0,1.0
73884.84890101798,52.0,65.0,2.0
94963.22330979991,70.0,44.0,4.0
76996.95909253354,66.0,39.0,3.0
26035.43248175978,88.0,45.0,5.0
14165.902032078118,54.0,37.0,3.0
72061.06940348304,63.0,44.0,3.0
43748.96123116798,88.0,57.0,1.0
83703.74610161358,58.0,73.0,5.0
52235.64595016494,63.0,33.0,2.0
86631.02862966155,81.0,48.0,4.0
62473.075685385855,54.0,45.0,2.0
618.8024733719478,94.0,31.0,1.0
86335.53843932865,97.0,42.0,3.0
15560.222723142584,93.0,60.0,2.0
47535.734685063464,78.0,30.0,4.0
70637.82544889889,68.0,65.0,2.0
10743.178430325532,85.0,35.0,3.0
91195.82987342565,89.0,38.0,2.0
27974.929497787012,60.0,31.0,3.0
10800.62384800739,88.0,37.0,2.0
26619.395040534284,94.0,41.0,5.0
99353.5988511859,83.0,49.0,3.0
69770.00054103356,83.0,56.0,2.0
87053.99793220086,83.0,37.0,5.0
57177.72081956213,58.0,36.0,5.0
50196.884432666724,69.0,35.0,4.0
61579.726837704904,76.0,70.0,2.0
62866.54814868913,66.0,55.0,4.0
2276.39236009615,57.0,45.0,2.0
49003.70474842025,69.0,41.0,2.0
4065.4226284989377,64.0,43.0,4.0
39888.50071021328,67.0,64.0,3.0
14614.466743619065,63.0,31.0,3.0
24974.64580772085,90.0,32.0,3.0
91948.69741988307,84.0,53.0,4.0
1249.9889799614746,65.0,34.0,4.0
87266.27297256721,63.0,52.0,2.0
53774.05110607125,69.0,51.0,2.0
48676.297647360894,51.0,37.0,4.0
15765.1063115866,82.0,61.0,5.0
18301.06985476245,69.0,58.0,4.0
92277.81627261336,64.0,67.0,3.0
59784.41920612784,66.0,58.0,5.0
1130.102327838852,73.0,51.0,2.0
19499.739152546605,56.0,55.0,3.0
50903.78547590413,58.0,58.0,2.0
21423.3399067147,62.0,28.0,4.0
42390.6073487904,51.0,52.0,4.0
20721.50292432935,77.0,41.0,4.0
34364.37032327032,75.0,37.0,3.0
41407.32475353171,70.0,30.0,3.0
25683.6922648271,78.0,55.0,3.0
7486.667150224004,55.0,46.0,1.0
26338.5922216703,77.0,42.0,3.0
93960.19900089284,79.0,29.0,2.0
35957.38802375198,68.0,27.0,1.0
59231.25069553237,87.0,39.0,5.0
50788.851431653784,74.0,31.0,3.0
65058.04237694251,74.0,42.0,5.0
53214.40851043298,81.0,30.0,3.0
73414.1122343126,71.0,62.0,4.0
8952.872076668235,79.0,49.0,2.0
77379.69975766122,59.0,51.0,3.0
41977.05319658032,87.0,53.0,2.0
2265.149694250731,83.0,41.0,2.0
54680.498139264426,65.0,46.0,2.0
21845.07163860832,85.0,46.0,2.0
15067.051811616107,51.0,69.0,2.0
53308.98171571886,71.0,74.0,1.0
79384.94520745857,76.0,26.0,3.0
31529.49176401361,86.0,72.0,5.0
86317.95961388534,64.0,55.0,4.0
43200.70982864639,60.0,35.0,3.0
37456.12168203601,66.0,36.0,3.0
34022.471189311946,64.0,65.0,2.0
27695.617826703325,98.0,50.0,2.0
70766.69892933237,64.0,60.0,4.0
32055.187929951808,66.0,56.0,5.0
72189.01497901141,77.0,25.0,4.0
73858.74299845673,54.0,33.0,4.0
88451.48440834541,94.0,70.0,2.0
11045.673068985976,60.0,45.0,1.0
77745.00712937796,51.0,25.0,4.0
97531.69160046068,51.0,67.0,4.0
78262.59866297539,83.0,32.0,1.0
97181.67630498676,59.0,55.0,1.0
42805.58231191565,61.0,50.0,3.0
92686.24813434515,90.0,72.0,3.0
27253.068535461432,61.0,36.0,5.0
52843.68148619142,72.0,59.0,3.0
24833.60918929383,96.0,36.0,3.0
66796.01370870997,54.0,33.0,4.0
506.1865488710282,98.0,46.0,2.0
30582.644595077105,89.0,67.0,4.0
14210.327471906352,94.0,74.0,2.0
73574.7513484164,67.0,38.0,4.0
40425.239522136246,64.0,44.0,5.0
44166.604412847984,53.0,52.0,2.0
40299.012215524235,52.0,34.0,5.0
56973.35923083341,74.0,30.0,3.0
46708.22435930432,90.0,32.0,5.0
41494.76637625313,69.0,32.0,4.0
45300.61165263441,89.0,73.0,2.0
3.380894842048175,69.0,62.0,3.0
28273.48590031384,73.0,56.0,2.0
7582.529742527075,96.0,56.0,3.0
60855.330217739174,64.0,39.0,4.0
88651.06262050997,98.0,70.0,5.0
62201.71376014293,94.0,73.0,4.0
30474.08916085856,88.0,63.0,3.0
78221.99597426831,60.0,31.0,3.0
946.6254471530556,58.0,63.0,4.0
15718.130276878117,59.0,66.0,4.0
29834.824312072822,94.0,64.0,3.0
33839.74330102511,85.0,55.0,3.0
14589.133652509629,95.0,71.0,5.0
43005.84925793742,72.0,67.0,2.0
87468.26115549824,86.0,69.0,1.0
63176.035191336945,73.0,50.0,3.0
82601.35044477847,89.0,32.0,3.0
73397.42486789911,87.0,57.0,5.0
30955.745791695972,89.0,56.0,4.0
76756.50652143972,80.0,33.0,1.0
33059.94807074152,86.0,39.0,3.0
3201.017986333085,72.0,33.0,3.0
37935.3965837453,74.0,44.0,2.0
35085.26335430809,95.0,55.0,2.0
23390.52152567298,60.0,64.0,1.0
57587.86137817722,85.0,53.0,5.0
22011.686293691986,81.0,36.0,4.0
81240.38773624532,72.0,68.0,1.0
49100.565273365995,55.0,31.0,2.0
50858.5674136735,58.0,37.0,2.0
98803.64885880938,65.0,48.0,2.0
36282.65946098266,86.0,38.0,1.0
984.0439495287889,79.0,71.0,1.0
38306.5477177003,55.0,67.0,2.0
26404.58154570737,93.0,47.0,1.0
47650.63203621616,67.0,50.0,4.0
7270.00019087414,86.0,64.0,4.0
70590.6102796759,82.0,39.0,1.0
71915.93594181802,78.0,62.0,3.0
33879.70344192635,64.0,48.0,3.0
32578.51446948438,68.0,74.0,2.0
48011.488712577455,84.0,38.0,1.0
97765.31415771718,80.0,46.0,2.0
70111.55435590162,89.0,39.0,3.0
60727.04232791702,58.0,41.0,3.0
87747.08112165163,58.0,54.0,2.0
79230.90083475283,71.0,60.0,1.0
62855.37916711759,51.0,45.0,3.0
99884.91796235372,64.0,52.0,5.0
32683.37583649743,86.0,41.0,3.0
81037.38268950886,95.0,70.0,5.0
94774.30612033853,71.0,49.0,3.0
50290.06032498976,92.0,40.0,3.0
50187.42895642069,66.0,67.0,2.0
23169.84634953521,90.0,46.0,5.0
33962.565392446406,79.0,46.0,4.0
5857.061845846288,98.0,29.0,2.0
16656.192100753982,78.0,37.0,1.0
35354.286384455045,57.0,38.0,3.0
81872.78584183898,85.0,50.0,2.0
47179.86297475556,96.0,42.0,4.0
45847.49348634949,72.0,29.0,5.0
52828.3319573527,61.0,44.0,3.0
20122.320812910086,79.0,68.0,2.0
45480.73267724355,70.0,70.0,5.0
6603.434402895681,66.0,34.0,3.0
33281.656408818664,76.0,44.0,3.0
61729.74770041529,51.0,69.0,4.0
33794.06850858796,83.0,72.0,1.0
19801.375103870054,86.0,25.0,4.0
87148.50221099642,65.0,47.0,1.0
69003.0700582258,57.0,67.0,4.0
92435.65150660789,76.0,42.0,4.0
79324.93115722788,54.0,74.0,2.0
34965.18643301917,73.0,46.0,2.0
18398.10699412194,84.0,33.0,4.0
55898.129663627406,91.0,45.0,4.0
56087.419265476135,65.0,47.0,2.0
42021.051400864264,98.0,42.0,3.0
87263.01095229041,72.0,42.0,1.0
94724.93154405658,72.0,55.0,2.0
67003.50930985088,92.0,34.0,2.0
72084.77084691591,51.0,35.0,3.0
784.0588691400465,70.0,51.0,3.0
51639.616676704376,79.0,37.0,4.0
42860.13103412514,58.0,40.0,2.0
87487.3425812466,66.0,66.0,4.0
88562.45481985141,59.0,46.0,5.0
58393.9849029667,52.0,51.0,1.0
66438.02117331418,66.0,27.0,5.0
98045.57164817421,58.0,50.0,3.0
43274.32351384284,51.0,73.0,4.0
38603.417142402795,57.0,45.0,3.0
879.4501545444169,97.0,65.0,5.0
56708.41178942464,69.0,47.0,2.0
9395.600982067965,92.0,33.0,3.0
76457.08835028463,94.0,65.0,4.0
21596.689927524025,98.0,59.0,1.0
58815.80162778048,88.0,55.0,2.0
34442.227936131414,61.0,70.0,4.0
74431.40572231334,67.0,46.0,4.0
16682.89800782852,60.0,29.0,3.0
32064.431184992853,77.0,55.0,3.0
3026.1133125802016,99.0,66.0,2.0
41310.18826099389,95.0,47.0,2.0
39978.43114566105,86.0,39.0,4.0
41338.88729533026,91.0,46.0,5.0
43357.87194618103,75.0,50.0,5.0
20968.211311467443,52.0,35.0,4.0
24015.92666655526,98.0,74.0,1.0
75259.92397400913,61.0,44.0,3.0
63817.460663640966,79.0,40.0,5.0
58103.56975183916,85.0,54.0,2.0
92491.47508256456,74.0,60.0,3.0
17631.467385080254,60.0,49.0,1.0
69922.32182534081,78.0,40.0,3.0
53720.9109364528,50.0,70.0,5.0
38814.57935917292,73.0,32.0,3.0
58832.48353640482,64.0,52.0,2.0
21407.684929673673,61.0,35.0,3.0
34576.5879744512,64.0,50.0,3.0
56407.57964732644,58.0,46.0,2.0
37947.7800457648,79.0,28.0,4.0
59383.97809430877,81.0,29.0,3.0
39540.22176117762,61.0,66.0,2.0
1982.1365385328238,92.0,72.0,4.0
69744.20555703089,51.0,64.0,3.0
99853.0873788171,97.0,66.0,2.0
89039.53242558193,78.0,61.0,2.0
97.66448091514589,55.0,74.0,5.0
51772.95624843542,62.0,32.0,4.0
27796.093391015034,59.0,45.0,3.0
71179.05870800703,60.0,40.0,4.0
574.5551297622164,86.0,58.0,3.0
71358.31020924373,78.0,49.0,5.0
70381.12496397841,60.0,28.0,3.0
18817.267116193816,72.0,27.0,2.0
9720.365978970081,95.0,26.0,3.0
5370.273651159695,97.0,28.0,2.0
54893.39257626214,80.0,68.0,2.0
48905.07128749437,55.0,42.0,1.0
33565.31162072868,82.0,70.0,1.0
48576.59357055678,61.0,43.0,1.0
6814.988796801708,80.0,36.0,5.0
63114.62795236016,65.0,39.0,2.0
10707.311827393354,78.0,62.0,2.0
98702.84582168488,85.0,31.0,2.0
54770.08771508521,91.0,60.0,2.0
60968.47689801485,82.0,53.0,3.0
59205.91197028672,62.0,30.0,5.0
91670.25992172962,88.0,40.0,2.0
72349.53342898164,51.0,63.0,4.0
19844.33085182857,70.0,67.0,2.0
85564.30393782046,71.0,27.0,2.0
97323.08523808858,91.0,63.0,5.0
74558.17268622045,70.0,32.0,5.0
84087.9073867002,58.0,65.0,3.0
98055.97619862185,84.0,31.0,2.0
3172.254846564248,95.0,62.0,4.0
81956.25920298124,79.0,58.0,5.0
59064.10465033746,92.0,47.0,3.0
21294.805419658383,96.0,44.0,3.0
88192.03742264226,72.0,68.0,2.0
54090.17200197286,51.0,46.0,4.0
21711.665996424897,72.0,74.0,1.0
54315.795696605775,65.0,50.0,5.0
71185.15786192624,73.0,68.0,4.0
46748.78381802765,77.0,62.0,2.0
72269.27650512908,80.0,56.0,1.0
53558.34607706795,97.0,31.0,2.0
91785.91370353464,69.0,35.0,4.0
84774.17439207739,57.0,39.0,3.0
8780.168828747734,79.0,41.0,1.0
90761.97174097602,98.0,29.0,3.0
40716.93944135195,55.0,59.0,2.0
93153.07339493392,93.0,66.0,4.0
44402.54542221486,63.0,52.0,2.0
32668.69824920033,83.0,55.0,1.0
64982.45101002481,69.0,28.0,4.0
57547.87073786162,50.0,28.0,4.0
62590.08145433524,52.0,61.0,2.0
30919.58934150978,76.0,73.0,3.0
19594.444237106272,82.0,30.0,4.0
20562.13406695294,88.0,54.0,3.0
84792.99641353087,59.0,57.0,3.0
18978.84682166892,75.0,72.0,3.0
71313.58244196864,87.0,73.0,2.0
59937.02804850086,66.0,74.0,4.0
33013.23305741824,92.0,70.0,5.0
34998.30380391739,68.0,40.0,2.0
13399.204451202786,64.0,32.0,4.0
14845.036199908292,77.0,62.0,3.0
41951.910548023305,82.0,47.0,4.0
88021.48063779283,69.0,45.0,4.0
94379.25184780161,97.0,39.0,4.0
440.8951775984167,82.0,35.0,4.0
33587.14272972617,55.0,70.0,4.0
30580.965393120307,73.0,42.0,2.0
51019.40265279821,84.0,52.0,2.0
95847.11757704585,83.0,55.0,4.0
94691.01200935755,79.0,30.0,2.0
15859.0450314471,81.0,54.0,3.0
15292.551191116241,66.0,41.0,2.0
40930.777271895,52.0,37.0,2.0
60258.31686395993,59.0,49.0,5.0
35598.55398624402,66.0,34.0,4.0
24720.764511515656,89.0,61.0,2.0
30267.85178910009,64.0,68.0,2.0
6884.9332653264,67.0,59.0,4.0
4654.806279001272,76.0,46.0,5.0
43209.69953758454,74.0,34.0,3.0
97016.75269329382,78.0,60.0,4.0
61029.81921952991,77.0,49.0,1.0
78808.99704682552,54.0,30.0,3.0
95877.54610951686,57.0,39.0,2.0
60499.18186383421,82.0,44.0,4.0
70298.43895696556,88.0,62.0,4.0
983.4975970582624,56.0,56.0,4.0
99528.64619627438,77.0,39.0,4.0
92099.88131346014,81.0,57.0,5.0
4024.1850528579807,95.0,56.0,4.0
80060.71941109688,52.0,37.0,4.0
85766.27329123844,71.0,25.0,2.0
92288.35613416819,68.0,47.0,2.0
16739.83270806932,74.0,41.0,3.0
3659.9806868171254,66.0,51.0,1.0
16345.548633373,76.0,64.0,4.0
15508.638146907824,85.0,70.0,3.0
30759.24323577136,68.0,33.0,4.0
49152.23143476529,76.0,50.0,1.0
8642.396973553188,72.0,74.0,4.0
14227.048030212627,59.0,37.0,4.0
41160.0725531289,94.0,43.0,3.0
33482.85417696631,75.0,51.0,5.0
27763.927662739512,95.0,47.0,1.0
89297.00902310491,58.0,54.0,1.0
99880.32009850298,97.0,57.0,4.0
11680.793830263256,95.0,54.0,3.0
78931.161948208,76.0,40.0,3.0
99015.6359282568,80.0,35.0,2.0
51540.577124804106,56.0,72.0,3.0
53243.35065254354,83.0,70.0,4.0
92843.12548138102,61.0,43.0,3.0
32873.07536684832,96.0,31.0,2.0
90507.78308534737,96.0,58.0,4.0
72945.1004745316,70.0,69.0,3.0
7279.137532577398,56.0,67.0,3.0
75980.41068178971,94.0,65.0,3.0
16946.8370701802,92.0,53.0,4.0
73909.15081167874,75.0,67.0,3.0
92414.1587343576,77.0,39.0,1.0
58273.39624271736,50.0,40.0,3.0
70402.85809942619,60.0,31.0,4.0
75853.02140830655,68.0,66.0,1.0
22388.924578191974,91.0,63.0,3.0
60118.06261845311,97.0,39.0,4.0
57890.58228860903,82.0,66.0,1.0
57439.941685142796,77.0,56.0,5.0
5139.944609211056,60.0,68.0,2.0
39951.18598447734,54.0,63.0,3.0
91264.54716307374,57.0,66.0,1.0
73199.18774771664,90.0,37.0,4.0
10631.161911999025,80.0,66.0,4.0
66169.75780953691,96.0,73.0,2.0
74975.99204387871,77.0,34.0,4.0
47254.29826025818,68.0,64.0,2.0
84907.58491099007,80.0,64.0,4.0
64181.34133947007,56.0,69.0,2.0
240.04338318241994,75.0,37.0,2.0
37639.70167737217,53.0,65.0,1.0
9563.088411685265,63.0,30.0,1.0
51429.28266774231,84.0,71.0,2.0
43256.65923515939,60.0,39.0,2.0
8529.075804782462,72.0,39.0,2.0
28489.863627366194,85.0,42.0,4.0
70574.8002447754,84.0,61.0,4.0
31174.463660220455,89.0,33.0,2.0
74773.24380697883,76.0,62.0,3.0
80681.00454951853,68.0,69.0,4.0
52548.602784473995,91.0,55.0,3.0
52344.26574883717,78.0,48.0,2.0
5194.092222366067,97.0,57.0,5.0
31780.159216070366,81.0,52.0,4.0
71770.6179111785,66.0,61.0,1.0
65877.28660110752,77.0,44.0,5.0
41323.067026500816,85.0,51.0,2.0
53682.56107358263,94.0,48.0,5.0
12133.424932792357,89.0,43.0,2.0
64737.21983676865,77.0,74.0,5.0
27177.42635225584,89.0,38.0,4.0
89627.95628517373,88.0,74.0,2.0
15054.758738873425,77.0,50.0,4.0
44508.60963040555,53.0,32.0,4.0
83738.23333160122,93.0,28.0,4.0
78958.28667052915,59.0,36.0,5.0
47787.17975849476,54.0,46.0,1.0
29332.070369495996,65.0,62.0,1.0
14675.528888421706,91.0,28.0,1.0
88150.70428172275,69.0,33.0,5.0
5088.424157848128,60.0,66.0,4.0
19335.287491855557,78.0,30.0,4.0
44731.597014022205,96.0,27.0,1.0
67968.56854414137,94.0,49.0,4.0
31439.65225213587,77.0,60.0,2.0
23633.636477533477,63.0,34.0,3.0
3450.5618163903077,76.0,58.0,4.0
75202.68990300309,90.0,36.0,3.0
41296.834176060234,51.0,46.0,2.0
1910.61080053131,94.0,40.0,4.0
52703.10548215043,88.0,51.0,2.0
34145.57483823567,96.0,58.0,2.0
38054.09540370203,69.0,31.0,1.0
17254.179253577633,75.0,63.0,3.0
85806.53802175875,93.0,56.0,3.0
34400.56743864883,91.0,53.0,1.0
83301.14134690908,65.0,69.0,2.0
12120.311004436786,97.0,29.0,2.0
64629.36128166304,86.0,30.0,1.0
67307.60411942382,78.0,37.0,1.0
61909.44624806067,73.0,70.0,4.0
94698.87800130817,72.0,45.0,3.0
9191.555129053591,71.0,44.0,1.0
75516.80813405711,77.0,63.0,4.0
18985.60281690435,53.0,62.0,2.0
73306.31930292519,58.0,33.0,2.0
51578.06377632944,72.0,44.0,1.0
79361.24862695285,56.0,59.0,2.0
30265.198161452496,95.0,54.0,4.0
31459.91430264879,72.0,69.0,3.0
24361.595914711394,60.0,58.0,1.0
54218.94954631505,55.0,69.0,4.0
63789.68326389698,79.0,53.0,4.0
2907.4675250774058,58.0,46.0,2.0
51751.197381967366,88.0,31.0,3.0
89119.67433340308,64.0,34.0,3.0
52556.70083767271,66.0,50.0,4.0
57990.68793093718,52.0,70.0,4.0
57451.32239121365,56.0,26.0,5.0
62743.81994928806,51.0,64.0,3.0
23441.69788053844,74.0,59.0,5.0
11547.676245292283,63.0,28.0,3.0
