mean_d-greater-s,mean_count turtles with [moved? = TRUE],mean_sprout-count,min_d-greater-s,min_count turtles with [moved? = TRUE],min_sprout-count,last_d-greater-s,last_count turtles with [moved? = TRUE],last_sprout-count,sd_d-greater-s,sd_count turtles with [moved? = TRUE],sd_sprout-count,trend_d-greater-s,trend_count turtles with [moved? = TRUE],trend_sprout-count,max_d-greater-s,max_count turtles with [moved? = TRUE],max_sprout-count,snap_100_d-greater-s,snap_100_count turtles with [moved? = TRUE],snap_100_sprout-count,snap_200_d-greater-s,snap_200_count turtles with [moved? = TRUE],snap_200_sprout-count,snap_300_d-greater-s,snap_300_count turtles with [moved? = TRUE],snap_300_sprout-count,snap_400_d-greater-s,snap_400_count turtles with [moved? = TRUE],snap_400_sprout-count,snap_500_d-greater-s,snap_500_count turtles with [moved? = TRUE],snap_500_sprout-count,snap_600_d-greater-s,snap_600_count turtles with [moved? = TRUE],snap_600_sprout-count,snap_700_d-greater-s,snap_700_count turtles with [moved? = TRUE],snap_700_sprout-count,snap_800_d-greater-s,snap_800_count turtles with [moved? = TRUE],snap_800_sprout-count,snap_900_d-greater-s,snap_900_count turtles with [moved? = TRUE],snap_900_sprout-count
9.539,141.313,1423.52,0.0,0.0,0.0,0.0,189.0,3021.0,38.88283013104852,62.15241774058353,980.9154732187683,-0.03765402765402766,0.04387682587682592,3.383082647082646,572.0,871.0,3021.0,11.0,71.0,0.0,13.0,99.0,271.0,8.0,127.0,860.0,6.0,112.0,1041.0,6.0,148.0,1506.0,2.0,154.0,1789.0,1.0,157.0,2149.0,3.0,162.0,2452.0,4.0,150.0,2749.0
88.761,6.337,1648.832,0.0,0.0,0.0,22.0,0.0,3349.0,145.6827027446977,54.837080803047996,1061.1460812611997,-0.3580621960621961,-0.036913158913158876,3.66558638958639,549.0,854.0,3349.0,440.0,2.0,0.0,131.0,0.0,523.0,20.0,0.0,964.0,16.0,0.0,1328.0,16.0,0.0,1736.0,19.0,0.0,2058.0,18.0,0.0,2451.0,13.0,0.0,2747.0,13.0,0.0,3066.0
966.665,637.404,1687.074,0.0,0.0,0.0,999.0,856.0,2868.0,64.45108823751562,194.43748297074828,914.552240456498,0.14887276687276738,0.6169755289755289,3.0948043308043305,1000.0,858.0,2868.0,870.0,178.0,0.0,930.0,439.0,746.0,998.0,602.0,1267.0,998.0,657.0,1610.0,997.0,696.0,1878.0,999.0,719.0,2146.0,999.0,786.0,2400.0,998.0,812.0,2585.0,998.0,842.0,2744.0
876.137,277.183,2292.345,0.0,0.0,0.0,839.0,192.0,5100.0,53.19285883462173,70.17587556276017,1562.5089823661815,-0.06443881043880985,-0.19387103587103602,5.403065001065001,961.0,849.0,5100.0,951.0,312.0,0.0,933.0,300.0,646.0,912.0,312.0,1240.0,893.0,312.0,1767.0,893.0,293.0,2237.0,860.0,229.0,2754.0,863.0,236.0,3357.0,852.0,233.0,3945.0,834.0,220.0,4525.0
58.776,740.445,0.0,0.0,0.0,0.0,6.0,733.0,0.0,133.7940575063032,32.941204820103316,0.0,-0.270988674988675,-0.022443148443148143,0.0,662.0,844.0,0.0,171.0,785.0,0.0,47.0,758.0,0.0,10.0,741.0,0.0,5.0,739.0,0.0,11.0,736.0,0.0,4.0,736.0,0.0,5.0,737.0,0.0,12.0,737.0,0.0,8.0,739.0,0.0
231.06,567.138,391.358,0.0,0.0,0.0,153.0,625.0,472.0,150.98215258764938,115.47549937540728,156.0435446790438,-0.3714320874320873,0.2674317994317998,0.3855482535482536,617.0,863.0,472.0,614.0,224.0,0.0,257.0,536.0,373.0,179.0,607.0,446.0,169.0,611.0,456.0,159.0,618.0,466.0,153.0,625.0,472.0,153.0,625.0,472.0,153.0,625.0,472.0,153.0,625.0,472.0
15.008,996.581,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,74.05291308246967,37.203191247527286,0.0,-0.08651174651174649,0.020279654279654065,0.0,582.0,1000.0,0.0,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
137.366,18.31,2023.559,0.0,0.0,0.0,18.0,0.0,3942.0,236.76132294781522,73.84265637150334,1214.7593623919922,-0.5666109026109023,-0.09396423396423392,4.189183963183963,765.0,873.0,3942.0,763.0,1.0,0.0,160.0,5.0,817.0,40.0,4.0,1221.0,37.0,6.0,1726.0,19.0,0.0,2119.0,18.0,0.0,2532.0,18.0,0.0,2898.0,25.0,0.0,3282.0,21.0,0.0,3600.0
55.995,12.097,1573.015,0.0,0.0,0.0,19.0,0.0,3286.0,75.01967058711986,54.609043124742236,1053.9016589677615,-0.19235202635202625,-0.055516405516405465,3.6394377574377574,575.0,835.0,3286.0,217.0,10.0,0.0,82.0,20.0,390.0,45.0,2.0,924.0,19.0,2.0,1194.0,18.0,2.0,1660.0,15.0,3.0,1967.0,14.0,2.0,2359.0,12.0,0.0,2677.0,12.0,0.0,2985.0
531.713,939.602,359.705,0.0,0.0,0.0,473.0,1000.0,428.0,130.0058176813639,132.27942998062935,143.52623444861757,-0.28702631302631265,0.2973238653238658,0.33398418398418395,896.0,1000.0,428.0,862.0,593.0,0.0,492.0,972.0,392.0,481.0,996.0,419.0,478.0,996.0,422.0,476.0,999.0,425.0,475.0,999.0,426.0,474.0,1000.0,427.0,474.0,1000.0,427.0,474.0,999.0,427.0
879.266,39.334,3329.633,0.0,0.0,0.0,942.0,48.0,7343.0,79.2516450554813,61.27280346124226,2239.024494352619,0.22405553605553524,-0.03659241659241648,7.739356169356171,959.0,857.0,7343.0,837.0,0.0,0.0,768.0,12.0,928.0,853.0,17.0,1804.0,879.0,45.0,2657.0,900.0,83.0,3335.0,923.0,19.0,3895.0,941.0,12.0,4806.0,948.0,20.0,5710.0,946.0,28.0,6588.0
2.146,4.133,1477.575,0.0,0.0,0.0,0.0,0.0,3133.0,26.885399085748492,47.952177333257,1026.4881930032154,-0.011149619149619172,-0.02458005058005066,3.5403528783528784,576.0,865.0,3133.0,0.0,0.0,0.0,1.0,0.0,266.0,0.0,0.0,859.0,0.0,0.0,1060.0,1.0,0.0,1576.0,0.0,0.0,1848.0,0.0,0.0,2256.0,0.0,0.0,2543.0,0.0,0.0,2871.0
922.418,61.669,3318.409,0.0,0.0,0.0,973.0,83.0,7250.0,53.95673522369566,69.21204692103805,2223.2948886099216,0.1384074304074308,-0.06074388674388665,7.686704784704784,988.0,857.0,7250.0,911.0,13.0,0.0,873.0,12.0,924.0,896.0,34.0,1833.0,905.0,69.0,2634.0,905.0,97.0,3300.0,942.0,20.0,3912.0,959.0,27.0,4819.0,967.0,47.0,5710.0,980.0,65.0,6514.0
994.854,744.319,1247.344,0.0,0.0,0.0,998.0,906.0,2097.0,38.516732519776596,136.15802304308045,668.5515175840987,0.020533904533905217,0.43328071928071926,2.252612312612313,1000.0,907.0,2097.0,1000.0,436.0,0.0,999.0,581.0,549.0,998.0,681.0,948.0,999.0,754.0,1225.0,998.0,796.0,1415.0,1000.0,805.0,1582.0,999.0,840.0,1762.0,1000.0,874.0,1896.0,999.0,888.0,2006.0
993.529,639.202,1761.643,0.0,0.0,0.0,998.0,867.0,2965.0,40.46913835257662,190.65457035172284,944.5908265227865,0.02418715818715799,0.6074177834177833,3.1877524097524095,1000.0,868.0,2965.0,1000.0,187.0,0.0,999.0,427.0,795.0,996.0,571.0,1334.0,995.0,649.0,1683.0,993.0,673.0,1972.0,997.0,718.0,2251.0,995.0,785.0,2506.0,1000.0,818.0,2678.0,997.0,847.0,2837.0
992.448,652.865,1688.496,0.0,0.0,0.0,997.0,866.0,2837.0,42.299258811473415,186.04293261234082,896.6032020821704,0.03098445098445103,0.585179907179907,3.024247320247321,1000.0,872.0,2837.0,999.0,206.0,0.0,1000.0,458.0,783.0,1000.0,596.0,1286.0,996.0,677.0,1634.0,993.0,708.0,1893.0,996.0,734.0,2142.0,999.0,792.0,2381.0,999.0,817.0,2561.0,998.0,842.0,2715.0
995.101,709.12,1414.503,0.0,0.0,0.0,999.0,891.0,2389.0,37.88370096756602,149.88631558617993,763.3717875262354,0.01761671961671974,0.47988733188733207,2.5767245667245664,1000.0,895.0,2389.0,1000.0,385.0,0.0,1000.0,508.0,608.0,996.0,642.0,1075.0,997.0,721.0,1380.0,1000.0,761.0,1595.0,999.0,772.0,1784.0,999.0,820.0,2002.0,998.0,848.0,2163.0,999.0,882.0,2296.0
5.887,998.089,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,44.15821815925091,33.286890497613285,0.0,-0.03461124461124456,0.011411321411321205,0.0,573.0,1000.0,0.0,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
86.234,6.082,1803.52,0.0,0.0,0.0,12.0,0.0,3559.0,172.65268385982336,52.972325567225504,1096.6586768908537,-0.3565435045435047,-0.035552555552555515,3.7863229263229266,561.0,838.0,3559.0,550.0,0.0,0.0,37.0,1.0,713.0,15.0,0.0,1052.0,19.0,0.0,1527.0,16.0,0.0,1857.0,16.0,0.0,2248.0,16.0,0.0,2604.0,15.0,0.0,2938.0,21.0,0.0,3253.0
406.267,14.558,2684.565,0.0,0.0,0.0,425.0,11.0,5871.0,57.46515214458248,50.91943279338454,1810.7252314404304,0.01960260160260185,-0.02945100545100551,6.264936582936583,554.0,840.0,5871.0,518.0,0.0,0.0,366.0,13.0,786.0,361.0,16.0,1419.0,381.0,9.0,2052.0,383.0,11.0,2665.0,393.0,9.0,3274.0,405.0,10.0,3913.0,427.0,5.0,4594.0,435.0,9.0,5236.0
3.519,6.353,1374.137,0.0,0.0,0.0,0.0,0.0,2895.0,31.894570682171,56.793048791204015,955.3959609664468,-0.016898302898302887,-0.03761341961341954,3.2938268398268393,553.0,833.0,2895.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,796.0,1.0,0.0,1016.0,0.0,0.0,1452.0,0.0,0.0,1738.0,0.0,0.0,2104.0,0.0,0.0,2378.0,0.0,0.0,2660.0
103.058,672.331,0.0,0.0,0.0,0.0,96.0,668.0,0.0,48.34652661774181,27.812361262575294,0.0,-0.06697553497553495,-0.0007365547365548182,0.0,569.0,862.0,0.0,116.0,711.0,0.0,72.0,676.0,0.0,73.0,663.0,0.0,89.0,646.0,0.0,91.0,647.0,0.0,104.0,690.0,0.0,90.0,681.0,0.0,94.0,708.0,0.0,86.0,671.0,0.0
666.096,897.73,568.814,0.0,0.0,0.0,633.0,988.0,819.0,54.18207068763619,104.72314500624998,268.40535651137753,-0.1408358128358139,0.31564916764916745,0.8462569862569861,846.0,989.0,819.0,740.0,665.0,0.0,682.0,803.0,335.0,657.0,882.0,530.0,677.0,932.0,626.0,658.0,939.0,674.0,617.0,957.0,730.0,624.0,973.0,769.0,629.0,983.0,794.0,651.0,985.0,808.0
857.325,26.416,3358.276,0.0,0.0,0.0,919.0,36.0,7417.0,71.22636713324654,60.76205184158958,2246.833137067372,0.1965878145878146,-0.030269418269418254,7.764883608883608,945.0,837.0,7417.0,842.0,0.0,0.0,779.0,3.0,946.0,799.0,8.0,1818.0,820.0,19.0,2677.0,867.0,45.0,3443.0,897.0,21.0,3916.0,928.0,9.0,4798.0,922.0,12.0,5715.0,925.0,16.0,6573.0
994.86,670.004,1605.162,0.0,0.0,0.0,998.0,881.0,2717.0,37.426493290181774,170.09497342367285,863.3279132264863,0.01741770541770508,0.5429142029142033,2.917146997146997,1000.0,882.0,2717.0,1000.0,274.0,0.0,1000.0,474.0,711.0,997.0,607.0,1205.0,998.0,676.0,1544.0,994.0,710.0,1804.0,998.0,737.0,2037.0,999.0,798.0,2272.0,996.0,826.0,2451.0,998.0,863.0,2604.0
295.834,890.213,645.754,0.0,0.0,0.0,134.0,1000.0,819.0,248.30903012979638,180.41780297686833,270.09061717134756,-0.6750627630627632,0.4658484638484644,0.7360099000099002,937.0,1000.0,819.0,927.0,397.0,0.0,387.0,843.0,559.0,258.0,939.0,693.0,208.0,959.0,745.0,177.0,979.0,776.0,159.0,982.0,794.0,144.0,994.0,809.0,140.0,992.0,813.0,134.0,1000.0,819.0
4.164,5.935,1491.581,0.0,0.0,0.0,1.0,0.0,3186.0,35.932952898419835,57.178411791514556,1031.7067041746898,-0.020994752994752935,-0.035186189186189105,3.5584950244950235,611.0,876.0,3186.0,0.0,0.0,0.0,3.0,0.0,272.0,1.0,0.0,879.0,1.0,0.0,1094.0,0.0,0.0,1585.0,1.0,0.0,1876.0,1.0,0.0,2253.0,2.0,0.0,2582.0,0.0,0.0,2886.0
495.627,927.826,500.722,0.0,0.0,0.0,412.0,1000.0,588.0,187.4609022463081,164.38227314403477,192.66805836982954,-0.41279758679758594,0.35700674100674074,0.4345096825096827,1000.0,1000.0,588.0,1000.0,447.0,0.0,458.0,963.0,542.0,426.0,990.0,574.0,416.0,999.0,584.0,416.0,999.0,584.0,415.0,998.0,585.0,413.0,999.0,587.0,412.0,1000.0,588.0,412.0,1000.0,588.0
10.764,988.252,0.0,0.0,0.0,0.0,0.0,982.0,0.0,50.55539836654506,44.28810783946413,0.0,-0.06170391770391762,0.02129837729837778,0.0,563.0,1000.0,0.0,4.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,999.0,0.0,0.0,997.0,0.0,0.0,997.0,0.0,0.0,991.0,0.0,0.0,991.0,0.0,0.0,989.0,0.0
111.199,5.279,1875.634,0.0,0.0,0.0,207.0,0.0,4300.0,84.0783765245263,51.153290793458844,1348.3027427265738,0.253972687972688,-0.030309156309156295,4.656200328200328,565.0,862.0,4300.0,3.0,0.0,0.0,33.0,3.0,387.0,40.0,2.0,948.0,60.0,0.0,1340.0,102.0,0.0,1850.0,172.0,0.0,2326.0,158.0,0.0,2802.0,207.0,0.0,3271.0,235.0,0.0,3800.0
11.578,566.014,535.936,0.0,0.0,0.0,0.0,722.0,701.0,39.770515661731096,265.7499347205931,276.26566182571634,-0.04547202947202956,0.6912981552981553,0.7464111264111265,570.0,856.0,701.0,0.0,21.0,0.0,53.0,201.0,182.0,25.0,700.0,679.0,4.0,718.0,697.0,0.0,720.0,699.0,0.0,720.0,699.0,0.0,721.0,700.0,0.0,721.0,700.0,0.0,722.0,701.0
2.348,6.395,1359.123,0.0,0.0,0.0,0.0,0.0,2918.0,27.39695048723513,56.1006325721924,958.4084984342535,-0.012276528276528274,-0.03782242382242386,3.3043133023133024,541.0,857.0,2918.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,763.0,0.0,0.0,996.0,0.0,0.0,1427.0,0.0,0.0,1734.0,1.0,0.0,2068.0,1.0,0.0,2366.0,0.0,0.0,2658.0
994.639,677.478,1559.064,0.0,0.0,0.0,1000.0,866.0,2636.0,38.377762819112135,162.80643573274355,839.7192589812378,0.01913392913392908,0.5187577347577355,2.8364677244677243,1000.0,870.0,2636.0,1000.0,297.0,0.0,999.0,489.0,685.0,997.0,598.0,1161.0,997.0,664.0,1492.0,995.0,721.0,1751.0,995.0,745.0,1984.0,998.0,807.0,2211.0,995.0,835.0,2383.0,998.0,857.0,2522.0
20.079,4.674,1767.601,0.0,0.0,0.0,53.0,0.0,3943.0,35.513501080575075,50.88858146971812,1271.4451863131967,0.045263499263499214,-0.027766431766431746,4.389448191448191,577.0,864.0,3943.0,0.0,0.0,0.0,3.0,0.0,314.0,1.0,0.0,889.0,1.0,0.0,1265.0,5.0,0.0,1757.0,9.0,0.0,2243.0,24.0,0.0,2660.0,48.0,0.0,3118.0,53.0,0.0,3538.0
1.812,3.894,1409.746,0.0,0.0,0.0,0.0,0.0,3022.0,24.43940784880033,46.23384868254111,988.4281003107915,-0.009310473310473334,-0.023168255168255082,3.408325524325524,541.0,821.0,3022.0,0.0,0.0,0.0,0.0,0.0,221.0,1.0,0.0,819.0,0.0,0.0,1010.0,1.0,0.0,1490.0,0.0,0.0,1766.0,0.0,0.0,2162.0,0.0,0.0,2443.0,0.0,0.0,2741.0
57.462,996.37,0.0,0.0,0.0,0.0,30.0,1000.0,0.0,116.15658636513196,36.48258625700865,0.0,-0.15565149565149566,0.02145405345405444,0.0,786.0,1000.0,0.0,41.0,1000.0,0.0,22.0,1000.0,0.0,30.0,1000.0,0.0,28.0,1000.0,0.0,30.0,1000.0,0.0,30.0,1000.0,0.0,31.0,1000.0,0.0,31.0,1000.0,0.0,30.0,1000.0,0.0
382.725,675.295,1057.792,0.0,0.0,0.0,158.0,911.0,1562.0,188.2620285001734,211.7822796529494,532.1542828315862,-0.6200156180156172,0.6926583986583992,1.7262913422913424,715.0,913.0,1562.0,715.0,219.0,0.0,505.0,448.0,556.0,545.0,581.0,850.0,497.0,616.0,1052.0,386.0,706.0,1266.0,272.0,806.0,1422.0,204.0,858.0,1500.0,175.0,890.0,1539.0,160.0,900.0,1555.0
961.235,619.18,1820.429,0.0,0.0,0.0,999.0,875.0,3014.0,73.23544070325525,226.8806329328263,972.7994556736764,0.1750684930684945,0.7341691821691827,3.265575919575918,1000.0,879.0,3014.0,847.0,139.0,0.0,918.0,355.0,778.0,999.0,513.0,1385.0,996.0,640.0,1815.0,995.0,711.0,2090.0,997.0,737.0,2332.0,999.0,782.0,2569.0,998.0,829.0,2758.0,998.0,856.0,2902.0
3.596,108.813,1186.616,0.0,0.0,0.0,0.0,117.0,2574.0,30.60952113313748,59.839903333812316,836.9973181223455,-0.017000165000165015,-0.023863805863805647,2.8858921378921383,602.0,878.0,2574.0,4.0,90.0,0.0,2.0,89.0,160.0,1.0,83.0,691.0,3.0,93.0,847.0,2.0,94.0,1260.0,2.0,109.0,1498.0,2.0,95.0,1805.0,3.0,119.0,2060.0,1.0,119.0,2328.0
352.045,909.677,607.228,0.0,0.0,0.0,245.0,1000.0,719.0,226.90252306883022,190.08345712081174,235.86639441853598,-0.5254671274671271,0.4373879033879033,0.5527661527661527,961.0,1000.0,719.0,961.0,345.0,0.0,342.0,914.0,622.0,267.0,980.0,697.0,252.0,994.0,712.0,247.0,998.0,717.0,245.0,1000.0,719.0,245.0,1000.0,719.0,245.0,1000.0,719.0,245.0,1000.0,719.0
5.665,918.457,0.0,0.0,0.0,0.0,0.0,909.0,0.0,39.685397503364214,38.72572983172877,0.0,-0.033209247209247235,-0.04549932349932295,0.0,562.0,1000.0,0.0,0.0,970.0,0.0,0.0,923.0,0.0,0.0,909.0,0.0,0.0,910.0,0.0,0.0,909.0,0.0,0.0,909.0,0.0,0.0,909.0,0.0,0.0,909.0,0.0,0.0,909.0,0.0
519.666,17.744,2824.214,0.0,0.0,0.0,641.0,12.0,6251.0,82.30945537421566,53.84318400689148,1925.4343058655622,0.20746221946221927,-0.031240219240219202,6.660031128031128,650.0,858.0,6251.0,537.0,0.0,0.0,428.0,16.0,803.0,419.0,6.0,1450.0,469.0,21.0,2126.0,509.0,14.0,2769.0,577.0,19.0,3430.0,573.0,13.0,4155.0,570.0,12.0,4853.0,616.0,10.0,5551.0
605.158,832.046,464.771,0.0,0.0,0.0,596.0,868.0,776.0,45.19894950106691,51.091074406397155,231.3867640099578,-0.08427961227961281,0.13013290613290673,0.7724158064158065,741.0,888.0,776.0,705.0,726.0,0.0,619.0,815.0,260.0,606.0,834.0,386.0,613.0,857.0,458.0,577.0,854.0,509.0,578.0,847.0,569.0,574.0,848.0,630.0,577.0,863.0,683.0,551.0,856.0,729.0
266.536,4.918,2064.41,0.0,0.0,0.0,365.0,1.0,4903.0,87.41857184832085,49.74140404130259,1538.7826077454872,0.2727323247323246,-0.02790482790482791,5.3060558180558175,557.0,853.0,4903.0,119.0,0.0,0.0,168.0,0.0,409.0,248.0,1.0,926.0,264.0,1.0,1425.0,281.0,1.0,1947.0,305.0,0.0,2533.0,321.0,0.0,3093.0,346.0,1.0,3682.0,367.0,1.0,4301.0
363.368,12.282,2613.282,0.0,0.0,0.0,449.0,9.0,5791.0,81.31183539928247,48.87455857601169,1778.2736095651867,0.06046290046290067,-0.025208485208485155,6.151065043065042,566.0,831.0,5791.0,513.0,0.0,0.0,269.0,13.0,742.0,293.0,4.0,1359.0,307.0,12.0,1974.0,337.0,3.0,2554.0,360.0,3.0,3189.0,354.0,11.0,3852.0,385.0,14.0,4461.0,446.0,10.0,5126.0
4.071,4.843,1502.024,0.0,0.0,0.0,0.0,0.0,3137.0,33.0744910618432,51.13875586089246,1019.6156008143458,-0.018543360543360497,-0.028764766764766803,3.5163589323589326,578.0,845.0,3137.0,0.0,0.0,0.0,1.0,0.0,340.0,0.0,0.0,866.0,1.0,0.0,1145.0,3.0,0.0,1596.0,1.0,0.0,1905.0,0.0,0.0,2268.0,1.0,0.0,2557.0,0.0,0.0,2856.0
3.106,4.703,1466.485,0.0,0.0,0.0,0.0,0.0,3078.0,29.98204069105418,50.98888889748634,1002.5455409980143,-0.015138519138519156,-0.02794400194400193,3.45684663084663,566.0,850.0,3078.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,865.0,1.0,0.0,1103.0,0.0,0.0,1571.0,0.0,0.0,1845.0,1.0,0.0,2212.0,1.0,0.0,2489.0,0.0,0.0,2806.0
994.787,689.379,1493.537,0.0,0.0,0.0,1000.0,883.0,2555.0,37.93913060416689,153.9573166790068,813.8882617601754,0.018441276441276116,0.4883239703239703,2.756119958119958,1000.0,885.0,2555.0,1000.0,327.0,0.0,997.0,505.0,656.0,996.0,634.0,1117.0,996.0,687.0,1417.0,995.0,714.0,1665.0,998.0,757.0,1908.0,999.0,800.0,2120.0,999.0,834.0,2293.0,1000.0,859.0,2434.0
16.09,886.47,0.0,0.0,0.0,0.0,0.0,861.0,0.0,70.4496124900634,53.52180023130801,0.0,-0.0917375357375357,-0.10648594648594562,0.0,586.0,998.0,0.0,2.0,991.0,0.0,1.0,942.0,0.0,0.0,880.0,0.0,0.0,868.0,0.0,0.0,861.0,0.0,0.0,861.0,0.0,0.0,861.0,0.0,0.0,861.0,0.0,0.0,861.0,0.0
987.871,606.774,1884.586,0.0,0.0,0.0,998.0,851.0,3196.0,47.31268708285306,207.14197286885127,1014.7117219210585,0.05433462033461996,0.6620434700434704,3.4261420021420017,1000.0,855.0,3196.0,990.0,134.0,0.0,996.0,368.0,841.0,996.0,532.0,1427.0,994.0,639.0,1835.0,993.0,642.0,2109.0,996.0,692.0,2399.0,998.0,761.0,2670.0,996.0,801.0,2870.0,998.0,816.0,3040.0
3.179,5.893,1399.8,0.0,0.0,0.0,0.0,0.0,2965.0,30.45670630583662,55.127756629486434,971.0588705119793,-0.015549753549753532,-0.0349175329175329,3.34660597060597,550.0,850.0,2965.0,0.0,0.0,0.0,1.0,0.0,219.0,1.0,0.0,811.0,0.0,0.0,1022.0,0.0,0.0,1488.0,1.0,0.0,1776.0,0.0,0.0,2137.0,0.0,0.0,2405.0,1.0,0.0,2696.0
6.948,348.163,887.675,0.0,0.0,0.0,1.0,406.0,2058.0,36.5067842462193,63.28290788988758,677.4931493196055,-0.033455493455493486,0.06767322167322208,2.332283002283002,580.0,855.0,2058.0,10.0,305.0,0.0,1.0,274.0,54.0,4.0,297.0,384.0,4.0,306.0,591.0,2.0,354.0,906.0,1.0,352.0,1136.0,0.0,376.0,1380.0,1.0,391.0,1617.0,1.0,392.0,1823.0
175.273,991.669,0.0,0.0,0.0,0.0,115.0,1000.0,0.0,148.18254442072546,44.953636549228136,0.0,-0.28918747918747945,0.047931485931485725,0.0,792.0,1000.0,0.0,317.0,1000.0,0.0,124.0,1000.0,0.0,118.0,1000.0,0.0,138.0,1000.0,0.0,104.0,1000.0,0.0,117.0,1000.0,0.0,116.0,1000.0,0.0,106.0,1000.0,0.0,110.0,1000.0,0.0
8.985,997.309,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,52.15036696898742,34.86696888173805,0.0,-0.05226139026139025,0.015998733998734558,0.0,556.0,1000.0,0.0,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
30.13,4.347,1654.1,0.0,0.0,0.0,5.0,0.0,3419.0,42.039827544841586,49.65994956702845,1090.4254894306132,-0.07720482520482512,-0.025847863847863774,3.7654168294168295,565.0,861.0,3419.0,102.0,0.0,0.0,14.0,0.0,483.0,34.0,0.0,945.0,19.0,0.0,1307.0,22.0,0.0,1741.0,17.0,0.0,2085.0,10.0,0.0,2447.0,13.0,0.0,2780.0,15.0,0.0,3125.0
10.406,804.035,0.121,0.0,0.0,0.0,0.0,749.0,3.0,54.175189561273505,58.80765065023426,0.49634564569461065,-0.05536729936729934,-0.14579665979665976,0.0006879546879546879,550.0,979.0,3.0,2.0,912.0,0.0,2.0,812.0,0.0,1.0,808.0,0.0,1.0,807.0,0.0,1.0,791.0,0.0,2.0,798.0,0.0,1.0,763.0,0.0,0.0,770.0,0.0,0.0,749.0,0.0
78.881,726.701,736.793,0.0,0.0,0.0,92.0,960.0,983.0,45.254335029917215,359.0916451255847,376.0951131708552,0.047079749079749086,0.9938132438132437,1.058732240732241,561.0,960.0,983.0,1.0,0.0,0.0,97.0,293.0,297.0,107.0,841.0,861.0,67.0,883.0,904.0,102.0,941.0,962.0,112.0,951.0,973.0,88.0,951.0,974.0,80.0,957.0,980.0,87.0,960.0,983.0
56.293,7.537,1638.152,0.0,0.0,0.0,14.0,0.0,3334.0,90.01599386220198,56.767866183256345,1064.3374262403815,-0.21456049656049644,-0.043907389907389856,3.6754692154692155,566.0,823.0,3334.0,251.0,0.0,0.0,72.0,1.0,514.0,22.0,0.0,947.0,13.0,0.0,1309.0,13.0,0.0,1730.0,15.0,0.0,2046.0,13.0,0.0,2443.0,8.0,0.0,2721.0,12.0,0.0,3055.0
11.646,373.152,542.778,0.0,0.0,0.0,2.0,255.0,916.0,34.3294725272616,94.72761422098647,324.74430359284287,-0.03099060699060704,-0.218968706968707,1.0652160332160332,585.0,858.0,916.0,4.0,369.0,0.0,16.0,325.0,63.0,21.0,563.0,483.0,4.0,460.0,564.0,14.0,378.0,636.0,6.0,360.0,730.0,7.0,338.0,797.0,2.0,297.0,843.0,9.0,265.0,880.0
32.249,6.758,1674.928,0.0,0.0,0.0,17.0,0.0,3476.0,50.11944731339337,56.44311681684518,1117.7440470948611,-0.08313968913968921,-0.03982899982899987,3.8595463995463986,575.0,827.0,3476.0,98.0,0.0,0.0,12.0,0.0,453.0,23.0,0.0,955.0,19.0,0.0,1281.0,20.0,0.0,1769.0,15.0,0.0,2089.0,19.0,0.0,2508.0,14.0,0.0,2821.0,14.0,0.0,3165.0
272.503,5.874,2172.708,0.0,0.0,0.0,331.0,0.0,5091.0,37.241589533745724,49.33816093046107,1601.6245211459534,0.08189366789366793,-0.029458097458097455,5.527247011247011,537.0,841.0,5091.0,203.0,0.0,0.0,228.0,1.0,436.0,287.0,1.0,982.0,249.0,0.0,1519.0,288.0,0.0,2069.0,307.0,1.0,2684.0,285.0,2.0,3288.0,286.0,0.0,3869.0,298.0,0.0,4448.0
385.002,994.267,0.0,0.0,0.0,0.0,386.0,1000.0,0.0,53.10521627862931,40.65781242270617,0.0,-0.06881312081312069,0.03334226734226812,0.0,711.0,1000.0,0.0,376.0,1000.0,0.0,395.0,999.0,0.0,388.0,1000.0,0.0,360.0,1000.0,0.0,370.0,1000.0,0.0,379.0,1000.0,0.0,369.0,1000.0,0.0,373.0,1000.0,0.0,360.0,1000.0,0.0
